"10507る 2867 坝关           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","873,433","12,630,001","14.50","14.55","14.40","14.45","+0.05","444",
"105/07/04","710,434","10,293,490","14.45","14.60","14.35","14.50","+0.05","367",
"105/07/05","892,157","12,934,565","14.50","14.60","14.45","14.45","-0.05","437",
"105/07/06","760,224","10,952,424","14.40","14.50","14.35","14.35","-0.10","378",
"105/07/07","1,037,672","14,920,325","14.40","14.45","14.30","14.45","+0.10","405",
"105/07/11","776,541","11,262,417","14.45","14.60","14.45","14.50","+0.05","368",
"105/07/12","874,942","12,702,255","14.50","14.55","14.50","14.50"," 0.00","396",
"105/07/13","2,549,163","37,060,716","14.50","14.70","14.45","14.55","+0.05","1,370",
"105/07/14","1,760,435","25,866,662","14.55","14.80","14.50","14.70","+0.15","749",
"105/07/15","1,944,886","28,858,505","14.80","14.90","14.75","14.85","+0.15","897",
"105/07/18","8,124,861","129,558,078","16.10","16.10","15.75","15.90","+1.05","2,301",
"105/07/19","3,662,298","58,142,153","15.90","16.00","15.75","15.90"," 0.00","1,237",
"105/07/20","4,724,992","74,689,012","15.85","16.00","15.55","15.95","+0.05","1,553",
"105/07/21","1,639,227","26,112,639","15.95","16.00","15.85","15.85","-0.10","549",
"105/07/22","1,712,450","27,021,461","15.80","15.85","15.75","15.75","-0.10","496",
"105/07/25","868,539","13,696,310","15.75","15.90","15.70","15.80","+0.05","272",
"105/07/26","1,243,402","19,675,029","15.80","15.90","15.70","15.85","+0.05","826",
"105/07/27","2,689,498","43,204,710","15.85","16.20","15.85","16.15","+0.30","1,026",
"105/07/28","2,065,296","33,335,596","16.15","16.25","16.05","16.10","-0.05","904",
"105/07/29","2,043,840","32,920,063","16.10","16.20","15.95","16.20","+0.10","837",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

