"10412る 2603 篴             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","4,078,964","52,756,677","12.95","13.05","12.80","12.90","-0.05","1,479",
"104/12/02","2,374,772","30,828,385","12.90","13.05","12.90","12.95","+0.05","1,006",
"104/12/03","3,011,469","39,103,197","12.95","13.05","12.80","13.05","+0.10","1,004",
"104/12/04","3,797,842","48,903,196","12.90","13.00","12.75","12.95","-0.10","1,993",
"104/12/07","3,169,112","41,229,538","12.90","13.10","12.90","13.00","+0.05","1,021",
"104/12/08","3,915,015","50,369,476","13.00","13.05","12.70","12.75","-0.25","1,630",
"104/12/09","5,174,706","66,094,155","12.75","12.95","12.65","12.75"," 0.00","1,913",
"104/12/10","5,772,903","74,160,099","12.90","12.95","12.75","12.85","+0.10","1,975",
"104/12/11","4,325,380","55,242,864","12.90","13.05","12.65","12.65","-0.20","1,463",
"104/12/14","4,044,697","50,438,528","12.60","12.65","12.30","12.55","-0.10","1,190",
"104/12/15","2,776,794","34,739,022","12.55","12.60","12.45","12.50","-0.05","1,227",
"104/12/16","4,938,620","63,335,363","12.60","13.05","12.50","12.75","+0.25","1,636",
"104/12/17","4,684,372","60,879,744","12.85","13.10","12.85","13.10","+0.35","1,544",
"104/12/18","4,714,442","61,623,946","13.10","13.20","13.00","13.00","-0.10","1,398",
"104/12/21","6,519,674","85,852,723","12.85","13.40","12.80","13.30","+0.30","1,909",
"104/12/22","4,738,972","62,926,166","13.30","13.45","13.15","13.25","-0.05","1,372",
"104/12/23","3,209,846","42,748,855","13.35","13.40","13.25","13.30","+0.05","1,829",
"104/12/24","11,069,003","148,845,285","13.40","13.60","13.25","13.25","-0.05","2,279",
"104/12/25","9,073,219","122,468,652","13.35","13.60","13.25","13.50","+0.25","2,045",
"104/12/28","8,000,121","108,026,802","13.55","13.75","13.30","13.30","-0.20","2,253",
"104/12/29","3,471,494","46,475,787","13.45","13.45","13.30","13.35","+0.05","1,259",
"104/12/30","4,351,159","58,614,775","13.45","13.60","13.35","13.40","+0.05","1,410",
"104/12/31","2,483,899","33,044,742","13.45","13.50","13.20","13.25","-0.15","709",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

