"10507る 2392 タ碤             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","764,740","32,200,085","42.15","42.20","41.95","42.15","+0.25","544",
"105/07/04","510,507","21,534,286","42.15","42.35","42.00","42.25","+0.10","279",
"105/07/05","433,063","18,277,496","42.25","42.30","42.05","42.25"," 0.00","302",
"105/07/06","951,817","40,265,534","42.25","42.50","42.00","42.40","+0.15","448",
"105/07/07","340,569","14,429,679","42.50","42.50","42.25","42.40"," 0.00","227",
"105/07/11","757,609","32,181,142","42.40","42.70","42.10","42.50","+0.10","384",
"105/07/12","976,922","41,334,052","42.50","42.60","42.05","42.50"," 0.00","576",
"105/07/13","1,068,841","45,435,488","42.50","42.70","42.20","42.50"," 0.00","543",
"105/07/14","1,420,623","60,821,344","42.50","43.10","42.50","42.95","+0.45","683",
"105/07/15","660,753","28,365,195","43.15","43.20","42.70","42.95"," 0.00","508",
"105/07/18","961,747","41,438,570","43.20","43.35","42.60","43.25","+0.30","581",
"105/07/19","764,942","33,067,087","43.20","43.40","42.90","43.40","+0.15","548",
"105/07/20","991,620","42,992,396","43.05","43.50","42.75","43.35","-0.05","431",
"105/07/21","901,783","39,252,357","43.10","43.75","43.10","43.45","+0.10","522",
"105/07/22","672,034","29,306,271","43.60","43.75","43.45","43.65","+0.20","433",
"105/07/25","675,885","29,448,467","43.65","44.00","43.30","43.65"," 0.00","439",
"105/07/26","329,104","14,314,389","43.40","43.65","43.35","43.45","-0.20","244",
"105/07/27","896,224","38,740,482","43.45","43.50","43.00","43.20","-0.25","578",
"105/07/28","692,273","29,735,072","43.10","43.20","42.75","42.85","-0.35","457",
"105/07/29","1,305,764","56,218,121","42.75","43.40","42.75","43.30","+0.45","631",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

