"106年11月 2354 鴻準             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/11/01","9,057,934","859,489,530","95.50","95.60","94.20","95.00","-1.10","4,933",
"106/11/02","3,832,236","361,787,157","94.20","94.80","94.10","94.40","-0.60","2,224",
"106/11/03","6,933,213","657,195,382","94.50","96.00","94.00","94.40"," 0.00","3,976",
"106/11/06","5,286,271","498,101,874","94.80","95.30","93.80","94.00","-0.40","2,929",
"106/11/07","4,894,072","460,618,690","94.20","94.80","93.70","94.80","+0.80","2,987",
"106/11/08","6,593,921","624,443,410","94.50","95.40","94.00","95.00","+0.20","3,524",
"106/11/09","8,708,667","813,604,248","94.30","94.60","92.80","93.00","-2.00","5,372",
"106/11/10","6,689,394","613,510,593","92.60","92.60","91.00","91.90","-1.10","4,009",
"106/11/13","7,182,632","661,947,847","92.30","93.00","91.60","91.80","-0.10","4,163",
"106/11/14","19,867,013","1,753,368,157","86.10","89.20","86.10","88.50","-3.30","10,050",
"106/11/15","10,042,891","880,141,199","88.30","88.50","87.00","87.40","-1.10","6,045",
"106/11/16","6,517,514","570,965,432","87.50","88.10","86.70","87.50","+0.10","3,815",
"106/11/17","6,146,869","546,747,292","88.20","89.60","88.20","89.00","+1.50","3,575",
"106/11/20","5,505,038","483,828,259","89.00","89.20","87.50","87.70","-1.30","3,279",
"106/11/21","4,258,476","374,970,878","87.90","88.40","87.50","88.30","+0.60","2,330",
"106/11/22","5,519,681","485,097,628","88.50","88.50","87.60","87.60","-0.70","3,589",
"106/11/23","3,554,839","313,778,417","88.00","88.60","87.60","88.50","+0.90","2,295",
"106/11/24","4,634,928","406,852,864","87.60","88.10","87.60","87.70","-0.80","2,731",
"106/11/27","7,552,986","656,095,169","87.80","87.80","86.30","86.60","-1.10","4,130",
"106/11/28","8,234,846","706,119,456","86.50","87.00","85.10","85.50","-1.10","4,540",
"106/11/29","7,344,281","625,780,429","85.60","86.20","84.40","85.20","-0.30","4,089",
"106/11/30","7,471,630","628,147,149","85.20","85.20","83.40","83.40","-1.80","3,462",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

