"10306る 6409 Π訥             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/06/03","182,741","40,666,113","222.50","225.00","220.00","223.00","+1.00","162",
"103/06/04","159,255","35,584,365","224.00","226.00","220.50","223.50","+0.50","156",
"103/06/05","249,615","55,231,030","225.00","225.00","218.00","220.00","-3.50","206",
"103/06/06","240,247","52,713,593","220.00","222.00","216.50","218.00","-2.00","204",
"103/06/09","395,150","88,440,400","222.00","226.00","218.50","225.00","+7.00","343",
"103/06/10","320,452","70,957,200","225.00","225.00","219.00","220.00","-5.00","266",
"103/06/11","205,625","45,432,875","220.00","223.00","220.00","220.00"," 0.00","181",
"103/06/12","549,796","123,704,988","220.50","228.50","220.00","228.50","+8.50","463",
"103/06/13","1,112,169","261,020,729","229.00","240.00","228.00","240.00","+11.50","918",
"103/06/16","802,874","196,235,443","240.00","248.00","240.00","245.00","+5.00","659",
"103/06/17","522,511","127,209,402","246.00","248.00","238.50","243.00","-2.00","452",
"103/06/18","296,481","72,019,402","245.00","246.00","239.50","244.50","+1.50","274",
"103/06/19","219,658","53,435,736","244.50","246.00","241.00","243.00","-1.50","177",
"103/06/20","170,200","41,004,700","244.50","244.50","240.00","240.00","-3.00","157",
"103/06/23","473,043","110,047,847","240.00","240.00","228.50","229.00","-11.00","394",
"103/06/24","248,662","56,806,450","228.00","233.00","224.50","224.50","-4.50","231",
"103/06/25","267,410","60,108,953","224.00","227.50","222.00","225.50","+1.00","230",
"103/06/26","281,237","64,631,773","225.50","231.50","225.50","229.00","+3.50","227",
"103/06/27","246,242","56,832,660","232.00","234.00","229.00","230.00","+1.00","239",
"103/06/30","156,650","35,822,950","230.00","231.00","226.50","231.00","+1.00","138",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

