"106年11月 2344 華邦電           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/11/01","45,615,809","1,217,331,194","26.70","27.10","26.30","26.30","+0.20","14,103",
"106/11/02","15,707,205","409,375,880","26.30","26.30","25.85","26.00","-0.30","5,635",
"106/11/03","24,316,560","630,264,848","26.15","26.40","25.60","25.75","-0.25","8,646",
"106/11/06","24,155,399","628,757,512","26.00","26.25","25.85","26.05","+0.30","7,956",
"106/11/07","123,821,679","3,424,780,242","26.50","28.60","26.45","28.20","+2.15","32,847",
"106/11/08","88,970,430","2,530,487,825","28.75","29.00","27.55","27.85","-0.35","25,714",
"106/11/09","39,680,866","1,095,607,149","28.05","28.25","26.90","27.05","-0.80","12,973",
"106/11/10","58,256,468","1,619,443,731","27.45","28.30","26.70","28.15","+1.10","16,830",
"106/11/13","61,359,270","1,702,023,241","28.15","28.25","27.20","27.40","-0.75","16,749",
"106/11/14","108,037,659","3,033,501,957","27.85","28.65","27.45","27.70","+0.30","27,561",
"106/11/15","51,079,002","1,433,302,443","27.90","28.50","27.60","28.15","+0.45","15,022",
"106/11/16","49,239,054","1,393,660,812","28.40","28.65","27.90","27.95","-0.20","15,100",
"106/11/17","45,510,198","1,292,077,589","28.40","28.60","28.25","28.30","+0.35","13,135",
"106/11/20","49,200,300","1,407,851,124","28.65","29.20","28.20","28.25","-0.05","13,781",
"106/11/21","35,318,847","1,006,925,688","28.65","28.70","28.30","28.50","+0.25","9,921",
"106/11/22","79,539,434","2,295,277,145","29.20","29.55","27.95","28.20","-0.30","21,159",
"106/11/23","51,457,433","1,468,600,713","28.45","28.90","28.20","28.50","+0.30","13,249",
"106/11/24","39,996,734","1,146,618,012","28.65","29.00","28.30","28.70","+0.20","10,296",
"106/11/27","98,564,541","2,894,391,680","29.00","30.00","28.90","30.00","+1.30","24,304",
"106/11/28","136,715,222","3,954,353,337","30.15","30.35","28.05","28.05","-1.95","34,601",
"106/11/29","90,581,405","2,502,187,094","28.05","28.35","27.10","27.25","-0.80","27,101",
"106/11/30","326,172,578","9,066,700,424","26.40","28.60","25.95","28.60","+1.35","39,819",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

