"9408る 2383 筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 94/08/01","1,787,075","16,450,442","9.45","9.47","9.03","9.05","-0.37","387",
" 94/08/02","3,423,000","29,411,030","9.18","9.18","8.42","8.42","-0.63","621",
" 94/08/03","2,227,000","19,126,110","8.48","8.65","8.48","8.61","+0.19","471",
" 94/08/04","3,780,355","34,375,548","8.70","9.21","8.67","9.21","+0.60","640",
" 94/08/08","7,448,145","71,323,411","9.50","9.80","9.31","9.60","+0.39","1,269",
" 94/08/09","4,558,253","45,019,973","9.80","10.00","9.72","10.00","+0.40","793",
" 94/08/10","9,192,002","95,541,119","10.40","10.65","10.20","10.20","+0.20","1,515",
" 94/08/11","3,629,500","36,568,073","10.45","10.45","9.90","10.00","-0.20","725",
" 94/08/12","2,793,474","28,099,095","10.20","10.25","9.92","9.99","-0.01","499",
" 94/08/15","1,363,000","13,393,270","9.99","9.99","9.68","9.70","-0.29","258",
" 94/08/16","2,084,531","20,498,404","9.70","9.90","9.65","9.88","+0.18","396",
" 94/08/17","3,359,597","33,755,568","9.85","10.25","9.75","10.15","+0.27","628",
" 94/08/18","1,917,000","19,531,780","10.25","10.35","9.98","10.05","-0.10","411",
" 94/08/19","1,209,000","11,959,940","10.00","10.00","9.75","9.90","-0.15","243",
" 94/08/22","1,078,000","10,672,590","9.90","9.95","9.85","9.92","+0.02","216",
" 94/08/23","1,415,000","13,951,550","9.94","9.98","9.60","9.60","-0.32","300",
" 94/08/24","1,918,000","17,631,990","9.50","9.55","8.93","8.93","-0.67","429",
" 94/08/25","1,111,000","10,126,270","8.93","9.25","8.90","9.03","+0.10","314",
" 94/08/26","1,631,000","15,153,590","9.05","9.45","9.05","9.36","+0.33","346",
" 94/08/29","998,871","9,108,458","9.00","9.36","9.00","9.10","-0.26","168",
" 94/08/30","755,000","6,852,990","9.16","9.24","8.93","8.98","-0.12","191",
" 94/08/31","1,223,001","10,763,748","8.98","8.98","8.67","8.67","-0.31","279",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

