"9902る 1504 狥じ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/02/01","7,121,949","90,824,101","12.90","12.95","12.60","12.60","-0.35","1,489",
" 99/02/02","5,062,395","64,063,098","12.75","12.80","12.50","12.50","-0.10","1,778",
" 99/02/03","2,873,915","36,271,310","12.60","12.75","12.50","12.75","+0.25","659",
" 99/02/04","2,229,571","28,242,567","12.75","12.75","12.60","12.65","-0.10","579",
" 99/02/05","7,458,500","90,954,397","12.40","12.40","12.00","12.00","-0.65","1,511",
" 99/02/06","4,087,706","48,927,472","12.00","12.15","11.80","12.00"," 0.00","1,303",
" 99/02/08","4,589,197","54,846,048","12.00","12.05","11.90","11.90","-0.10","1,470",
" 99/02/09","4,579,795","55,228,899","11.90","12.25","11.80","12.15","+0.25","977",
" 99/02/10","3,857,791","47,330,502","12.30","12.35","12.15","12.35","+0.20","1,101",
" 99/02/22","5,813,611","72,315,360","12.55","12.60","12.35","12.50","+0.15","1,672",
" 99/02/23","6,523,080","82,529,900","12.50","12.90","12.40","12.70","+0.20","2,176",
" 99/02/24","8,946,882","115,357,012","12.55","13.10","12.50","12.95","+0.25","2,068",
" 99/02/25","6,506,233","84,179,659","13.10","13.10","12.80","12.85","-0.10","1,615",
" 99/02/26","2,973,232","38,244,062","12.90","12.95","12.80","12.80","-0.05","585",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

