"10307る 6415 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/07/01","172,003","48,097,849","279.50","283.00","276.00","280.00","+0.50","144",
"103/07/02","243,359","67,745,071","281.00","288.00","267.00","267.00","-13.00","195",
"103/07/03","140,040","37,965,860","268.00","273.00","268.00","271.50","+4.50","137",
"103/07/04","204,000","55,691,500","271.50","276.50","269.00","272.50","+1.00","163",
"103/07/07","6,584,000","1,723,539,080","272.50","272.50","260.00","269.00","-3.50","388",
"103/07/08","994,592","274,637,199","268.00","287.50","262.00","287.50","+18.50","636",
"103/07/09","926,171","256,177,051","285.00","285.00","268.00","282.00","-5.50","685",
"103/07/10","1,193,659","336,420,769","282.00","294.00","272.00","292.00","+10.00","740",
"103/07/11","885,915","274,866,480","300.00","312.00","300.00","312.00","+20.00","413",
"103/07/14","628,975","200,586,925","320.00","329.00","308.50","318.00","+6.00","513",
"103/07/15","259,010","80,576,200","320.00","320.00","307.50","308.00","-10.00","226",
"103/07/16","552,030","165,279,385","306.50","307.00","293.50","293.50","-14.50","410",
"103/07/17","306,000","88,263,500","287.00","293.00","284.00","286.00","-7.50","202",
"103/07/18","317,112","90,568,368","285.50","293.00","282.50","284.00","-2.00","289",
"103/07/21","517,070","152,216,210","284.00","303.50","284.00","298.00","+14.00","418",
"103/07/22","451,143","109,685,109","246.00","246.00","240.00","242.00","X0.00","404",
"103/07/24","865,420","220,489,179","245.00","258.50","242.00","258.50","+16.50","577",
"103/07/25","622,116","165,225,856","260.00","271.00","259.00","266.00","+7.50","504",
"103/07/28","176,592","46,097,923","263.00","266.00","258.00","258.00","-8.00","168",
"103/07/29","373,575","97,130,025","261.00","266.00","253.50","253.50","-4.50","313",
"103/07/30","331,000","85,836,500","253.50","264.00","253.00","260.00","+6.50","238",
"103/07/31","302,100","77,684,500","259.50","262.00","253.00","253.00","-7.00","248",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

