"10405る 2449 ㄊじ筿         らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","7,560,453","206,687,387","27.95","27.95","27.15","27.15","-0.80","2,640",
"104/05/05","4,218,443","115,024,735","27.20","27.45","27.05","27.35","+0.20","1,339",
"104/05/06","4,023,162","109,551,343","27.00","27.35","27.00","27.30","-0.05","2,255",
"104/05/07","5,339,592","145,514,305","27.20","27.50","27.10","27.40","+0.10","2,226",
"104/05/08","4,968,236","134,953,142","27.40","27.45","27.10","27.15","-0.25","2,663",
"104/05/11","4,054,496","110,334,592","27.15","27.40","27.10","27.15"," 0.00","1,609",
"104/05/12","10,276,275","271,788,133","27.10","27.25","26.15","26.55","-0.60","4,146",
"104/05/13","5,422,277","147,315,551","27.40","27.40","26.95","27.20","+0.65","1,925",
"104/05/14","3,427,547","92,716,719","27.20","27.30","26.80","27.00","-0.20","1,443",
"104/05/15","2,613,119","70,804,013","27.00","27.20","26.95","27.05","+0.05","1,145",
"104/05/18","2,966,934","79,889,040","27.05","27.05","26.70","27.00","-0.05","1,686",
"104/05/19","2,450,228","66,644,756","27.10","27.30","27.00","27.15","+0.15","1,112",
"104/05/20","3,765,504","101,521,000","27.15","27.15","26.75","26.85","-0.30","1,810",
"104/05/21","2,289,893","61,714,007","26.65","27.20","26.60","27.05","+0.20","1,005",
"104/05/22","2,658,821","71,640,845","26.95","27.20","26.80","26.80","-0.25","1,316",
"104/05/25","1,693,158","45,775,998","26.80","27.30","26.75","27.05","+0.25","962",
"104/05/26","1,514,872","41,030,844","27.30","27.30","27.00","27.10","+0.05","794",
"104/05/27","2,716,685","74,432,458","27.30","27.55","27.10","27.50","+0.40","1,220",
"104/05/28","5,280,585","146,591,447","27.80","27.95","27.65","27.75","+0.25","2,343",
"104/05/29","4,162,415","114,895,234","27.75","27.80","27.45","27.45","-0.30","1,829",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

