"10005る 6176 风祸             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","20,854,987","1,897,646,631","89.00","92.60","89.00","90.60","+4.00","9,135",
"100/05/04","9,001,207","804,419,902","90.60","90.60","88.00","89.50","-1.10","4,280",
"100/05/05","17,007,045","1,589,009,230","89.50","95.70","89.00","94.20","+4.70","7,510",
"100/05/06","14,754,284","1,375,464,253","92.70","95.00","91.30","92.20","-2.00","6,380",
"100/05/09","10,062,144","967,602,541","92.20","98.50","92.20","97.40","+5.20","5,013",
"100/05/10","4,313,955","415,868,935","96.80","97.40","95.40","97.40"," 0.00","2,349",
"100/05/11","9,832,037","960,173,478","98.00","101.00","94.20","94.20","-3.20","5,226",
"100/05/12","5,946,101","563,150,485","93.50","95.60","92.50","95.50","+1.30","3,547",
"100/05/13","8,612,963","827,237,226","98.00","99.40","93.40","93.40","-2.10","4,546",
"100/05/16","4,845,332","457,816,545","93.40","95.50","92.50","95.50","+2.10","2,792",
"100/05/17","6,932,638","644,267,508","95.30","95.90","91.70","91.90","-3.60","3,903",
"100/05/18","5,681,035","535,868,686","91.90","95.20","91.90","94.50","+2.60","3,335",
"100/05/19","11,940,744","1,182,039,269","95.90","101.00","95.80","99.20","+4.70","6,116",
"100/05/20","7,970,260","805,466,188","100.00","103.00","99.90","101.00","+1.80","4,043",
"100/05/23","5,672,193","574,942,293","99.40","104.00","98.30","101.00"," 0.00","3,257",
"100/05/24","10,074,586","1,052,510,488","102.00","108.00","99.10","108.00","+7.00","4,839",
"100/05/25","7,158,486","768,255,767","108.00","109.50","105.00","105.00","-3.00","3,961",
"100/05/26","5,620,777","592,204,808","106.00","107.50","103.00","104.00","-1.00","3,336",
"100/05/27","7,582,117","821,943,519","105.00","110.50","105.00","107.50","+3.50","3,989",
"100/05/30","3,454,377","373,770,093","108.50","109.50","107.00","109.00","+1.50","1,935",
"100/05/31","5,663,584","615,243,572","109.50","111.00","107.00","108.00","-1.00","2,958",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

