"106年12月 1504 東元             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/12/01","2,520,696","72,949,803","29.40","29.40","28.75","28.75","-0.65","1,590",
"106/12/04","2,105,408","60,038,175","28.75","28.80","28.40","28.50","-0.25","912",
"106/12/05","2,388,223","67,882,880","28.40","28.55","28.25","28.50"," 0.00","850",
"106/12/06","1,471,310","41,717,738","28.30","28.60","28.20","28.35","-0.15","580",
"106/12/07","1,700,973","47,929,186","28.35","28.45","28.10","28.15","-0.20","664",
"106/12/08","3,027,690","86,134,896","28.10","28.70","28.10","28.70","+0.55","1,200",
"106/12/11","2,810,690","79,544,562","28.35","28.45","28.20","28.25","-0.45","1,255",
"106/12/12","3,408,160","95,943,631","28.25","28.35","27.90","28.15","-0.10","1,682",
"106/12/13","4,875,002","135,984,695","28.05","28.05","27.70","27.95","-0.20","1,910",
"106/12/14","2,779,286","77,586,095","28.05","28.05","27.85","27.95"," 0.00","1,137",
"106/12/15","7,034,322","197,868,796","28.10","28.25","27.95","28.20","+0.25","2,142",
"106/12/18","2,175,550","60,984,000","28.15","28.15","27.95","28.00","-0.20","1,150",
"106/12/19","1,202,200","33,731,700","28.05","28.15","27.95","28.10","+0.10","564",
"106/12/20","764,285","21,500,980","28.15","28.20","28.00","28.10"," 0.00","458",
"106/12/21","844,735","23,782,750","28.00","28.20","28.00","28.20","+0.10","283",
"106/12/22","1,391,097","39,259,419","28.20","28.25","28.05","28.25","+0.05","390",
"106/12/25","461,177","13,052,692","28.25","28.40","28.20","28.30","+0.05","279",
"106/12/26","369,522","10,417,539","28.30","28.30","28.10","28.20","-0.10","191",
"106/12/27","841,175","23,647,000","28.20","28.25","27.90","28.20"," 0.00","464",
"106/12/28","1,700,972","48,033,098","28.25","28.35","28.15","28.30","+0.10","681",
"106/12/29","3,955,285","112,609,873","28.35","28.50","28.30","28.50","+0.20","805",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

