"9812る 2612 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/12/01","593,150","52,016,033","88.10","88.10","87.00","88.00"," 0.00","369",
" 98/12/02","1,628,134","143,492,992","88.30","88.60","87.70","87.80","-0.20","858",
" 98/12/03","983,696","86,587,575","88.50","88.90","87.60","87.70","-0.10","596",
" 98/12/04","1,803,210","159,770,680","88.10","89.10","88.00","88.20","+0.50","1,005",
" 98/12/07","1,076,670","95,035,825","88.50","88.70","88.00","88.50","+0.30","675",
" 98/12/08","1,185,451","104,554,680","88.80","88.80","87.90","88.10","-0.40","721",
" 98/12/09","1,319,587","116,779,567","88.20","88.80","88.00","88.10"," 0.00","828",
" 98/12/10","1,624,989","142,260,610","88.70","88.70","87.00","87.10","-1.00","1,065",
" 98/12/11","809,485","70,915,229","88.00","88.00","87.30","87.70","+0.60","531",
" 98/12/14","642,510","56,666,628","88.00","88.50","88.00","88.30","+0.60","429",
" 98/12/15","654,334","57,550,321","88.40","88.40","87.70","87.90","-0.40","342",
" 98/12/16","476,442","41,738,906","88.00","88.00","87.30","87.80","-0.10","308",
" 98/12/17","591,756","51,878,750","87.80","88.20","87.20","87.30","-0.50","411",
" 98/12/18","407,400","35,625,000","87.10","87.80","87.10","87.40","+0.10","268",
" 98/12/21","721,265","62,967,386","87.40","87.70","87.10","87.10","-0.30","469",
" 98/12/22","917,947","80,049,655","87.30","87.60","87.00","87.10"," 0.00","562",
" 98/12/23","514,027","44,994,676","87.30","87.80","87.30","87.50","+0.40","333",
" 98/12/24","871,520","76,391,764","87.80","87.90","87.40","87.80","+0.30","462",
" 98/12/25","2,390,956","212,944,385","88.10","89.60","88.10","88.60","+0.80","1,381",
" 98/12/28","1,820,726","162,132,214","89.20","89.30","88.40","89.00","+0.40","996",
" 98/12/29","956,067","84,751,709","88.90","89.40","88.20","88.20","-0.80","630",
" 98/12/30","1,758,063","156,673,270","88.80","89.50","88.40","88.70","+0.50","1,018",
" 98/12/31","1,954,716","174,978,035","88.70","90.00","88.70","89.30","+0.60","1,049",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

