"10503る 8464 货伦             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","3,624,146","810,414,434","230.00","231.50","215.00","228.00","-8.50","2,525",
"105/03/02","1,694,003","388,553,690","226.00","233.00","225.00","232.00","+4.00","1,199",
"105/03/03","1,170,907","273,118,831","233.00","235.00","231.00","234.50","+2.50","925",
"105/03/04","834,415","193,578,865","231.00","235.00","228.50","230.50","-4.00","711",
"105/03/07","914,525","214,368,825","231.00","239.00","230.50","235.00","+4.50","717",
"105/03/08","681,893","159,712,122","235.00","235.50","232.50","234.50","-0.50","503",
"105/03/09","675,120","160,112,940","234.50","239.50","234.50","238.50","+4.00","532",
"105/03/10","670,529","158,476,105","239.50","239.50","234.50","237.00","-1.50","544",
"105/03/11","422,096","99,880,560","237.50","238.50","235.50","237.00"," 0.00","349",
"105/03/14","812,427","191,156,491","238.50","241.00","232.00","233.00","-4.00","646",
"105/03/15","1,204,259","273,208,624","232.00","233.00","222.50","222.50","-10.50","824",
"105/03/16","914,459","206,434,152","222.50","230.00","218.00","228.00","+5.50","811",
"105/03/17","837,320","190,164,460","228.50","229.50","225.00","228.00"," 0.00","594",
"105/03/18","771,263","174,763,831","228.00","228.00","225.00","226.00","-2.00","492",
"105/03/21","1,272,163","295,141,816","225.00","235.50","225.00","232.00","+6.00","1,010",
"105/03/22","1,948,934","445,627,617","232.00","234.00","223.50","227.50","-4.50","1,313",
"105/03/23","875,533","202,743,623","230.00","234.50","228.50","233.00","+5.50","762",
"105/03/24","1,696,200","403,345,899","236.00","240.00","233.50","236.00","+3.00","1,260",
"105/03/25","1,100,280","263,914,939","240.00","241.50","237.00","237.50","+1.50","872",
"105/03/28","552,100","132,161,049","240.00","241.00","237.00","237.50"," 0.00","485",
"105/03/29","531,244","124,103,608","237.50","238.00","230.50","234.00","-3.50","480",
"105/03/30","640,238","149,182,595","233.00","235.00","231.00","231.00","-3.00","504",
"105/03/31","861,422","199,120,560","231.50","235.50","228.50","230.00","-1.00","702",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

