"107年11月 1227 佳格             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/11/01","516,490","23,638,131","45.75","46.00","45.55","45.70","-0.75","414",
"107/11/02","425,475","19,396,617","45.70","45.95","45.40","45.95","+0.25","317",
"107/11/05","435,298","19,773,188","45.70","45.95","45.10","45.50","-0.45","364",
"107/11/06","401,190","18,560,111","46.00","46.55","45.75","46.30","+0.80","343",
"107/11/07","531,059","24,851,308","46.70","47.15","46.35","46.80","+0.50","444",
"107/11/08","616,009","28,904,668","46.85","47.00","46.60","47.00","+0.20","513",
"107/11/09","674,337","31,590,720","47.15","47.15","46.60","47.00"," 0.00","495",
"107/11/12","712,863","33,669,336","47.00","47.45","46.75","47.40","+0.40","618",
"107/11/13","404,734","18,950,261","47.00","47.05","46.50","46.75","-0.65","360",
"107/11/14","511,187","24,097,588","47.00","47.40","46.80","47.00","+0.25","471",
"107/11/15","742,617","34,792,999","47.50","47.60","46.50","46.60","-0.40","555",
"107/11/16","661,192","31,060,995","46.65","47.35","46.60","47.00","+0.40","539",
"107/11/19","801,636","38,684,664","47.35","48.95","47.05","48.80","+1.80","594",
"107/11/20","888,041","43,990,230","48.70","49.90","48.40","49.90","+1.10","758",
"107/11/21","856,456","42,639,990","49.90","50.00","49.15","49.90"," 0.00","628",
"107/11/22","479,033","23,775,532","49.50","49.90","49.45","49.75","-0.15","408",
"107/11/23","481,712","23,931,600","49.90","49.90","49.00","49.70","-0.05","325",
"107/11/26","1,038,650","50,874,699","50.10","50.10","48.30","48.30","-1.40","885",
"107/11/27","546,977","26,280,587","48.45","48.90","47.80","48.15","-0.15","472",
"107/11/28","2,289,993","112,433,148","48.50","49.50","48.50","49.50","+1.35","551",
"107/11/29","648,177","31,894,050","50.00","50.00","49.00","49.15","-0.35","557",
"107/11/30","1,162,397","56,876,555","49.50","49.50","48.80","48.85","-0.30","513",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

