"10108る 1210 Θ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/08/01","822,276","24,373,688","29.40","29.75","29.35","29.70","+0.30","327",
"101/08/03","1,412,853","42,072,583","29.50","29.90","29.50","29.65","-0.05","643",
"101/08/06","1,141,742","33,998,376","29.85","29.90","29.70","29.75","+0.10","443",
"101/08/07","3,523,791","106,451,942","29.95","30.45","29.90","30.35","+0.60","1,271",
"101/08/08","4,320,860","132,856,559","30.60","31.00","30.45","30.70","+0.35","1,732",
"101/08/09","2,555,463","78,042,031","30.80","30.80","30.45","30.55","-0.15","911",
"101/08/10","1,270,351","38,653,483","30.55","30.60","30.25","30.45","-0.10","554",
"101/08/13","1,253,871","38,134,229","30.35","30.50","30.30","30.45"," 0.00","478",
"101/08/14","2,782,862","85,254,468","30.45","30.75","30.45","30.70","+0.25","736",
"101/08/15","2,291,120","70,367,469","30.90","31.00","30.60","30.60","-0.10","719",
"101/08/16","2,579,892","79,210,632","31.20","31.20","30.45","30.50","-0.10","951",
"101/08/17","2,090,392","63,582,586","30.70","30.70","30.25","30.30","-0.20","620",
"101/08/20","1,155,750","34,923,119","30.30","30.45","30.10","30.30"," 0.00","488",
"101/08/21","1,659,993","50,546,679","30.30","30.50","30.30","30.40","+0.10","516",
"101/08/22","1,550,950","47,218,913","30.50","30.55","30.35","30.45","+0.05","760",
"101/08/23","1,581,144","48,279,083","30.50","30.65","30.45","30.60","+0.15","545",
"101/08/24","1,903,934","57,980,323","30.50","30.60","30.35","30.55","-0.05","611",
"101/08/27","2,417,835","73,698,992","30.55","30.75","30.40","30.45","-0.10","673",
"101/08/28","3,653,418","110,724,410","30.45","30.50","30.20","30.45"," 0.00","937",
"101/08/29","4,109,048","124,561,742","30.45","30.45","30.20","30.30","-0.15","1,285",
"101/08/30","7,240,451","199,540,966","27.45","27.75","27.25","27.70","X0.00","1,697",
"101/08/31","4,018,412","108,970,922","27.40","27.40","26.80","27.00","-0.70","1,451",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

