"10402る 2610 地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","36,831,520","557,229,550","15.50","15.55","14.90","15.10","-0.80","6,597",
"104/02/03","31,746,508","475,427,316","15.00","15.15","14.80","14.95","-0.15","6,031",
"104/02/04","43,111,588","635,641,948","14.80","15.05","14.50","14.80","-0.15","9,114",
"104/02/05","22,539,103","340,639,840","15.00","15.25","15.00","15.25","+0.45","4,886",
"104/02/06","12,799,787","191,991,650","15.00","15.15","14.90","15.05","-0.20","3,533",
"104/02/09","15,179,968","224,399,156","15.00","15.00","14.65","14.70","-0.35","3,441",
"104/02/10","21,047,245","317,479,475","14.85","15.20","14.80","15.10","+0.40","4,414",
"104/02/11","15,634,975","236,070,575","15.25","15.35","14.95","15.10"," 0.00","3,910",
"104/02/12","16,056,406","242,204,095","15.10","15.25","14.95","15.00","-0.10","3,634",
"104/02/13","16,777,393","251,011,716","15.00","15.10","14.80","15.00"," 0.00","3,179",
"104/02/24","19,889,673","300,715,145","15.05","15.25","15.00","15.10","+0.10","4,187",
"104/02/25","15,332,447","233,729,854","15.10","15.35","15.10","15.30","+0.20","3,630",
"104/02/26","9,668,495","147,447,686","15.05","15.40","15.05","15.40","+0.10","2,213",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

