"10408る 00632R じ芖50は1    らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","25,130,995","506,407,229","19.98","20.22","19.95","20.14","+0.26","1,916",
"104/08/04","16,650,195","334,320,148","20.09","20.22","19.90","20.11","-0.03","2,012",
"104/08/05","11,047,196","220,710,350","20.00","20.11","19.91","19.92","-0.19","1,387",
"104/08/06","15,184,400","305,684,310","19.85","20.28","19.82","20.19","+0.27","1,712",
"104/08/07","9,618,146","195,186,851","20.35","20.40","20.17","20.24","+0.05","1,376",
"104/08/10","13,301,490","268,250,916","20.25","20.34","20.04","20.08","-0.16","1,319",
"104/08/11","13,096,581","262,041,082","19.95","20.29","19.84","20.27","+0.19","1,695",
"104/08/12","14,430,260","294,612,546","20.21","20.58","20.21","20.46","+0.19","2,228",
"104/08/13","9,892,030","202,034,503","20.41","20.51","20.30","20.43","-0.03","1,286",
"104/08/14","5,556,200","113,653,230","20.46","20.51","20.39","20.45","+0.02","664",
"104/08/17","5,790,030","119,040,952","20.45","20.62","20.45","20.59","+0.14","927",
"104/08/18","7,193,030","148,633,208","20.59","20.77","20.52","20.75","+0.16","1,160",
"104/08/19","14,720,300","309,703,313","20.79","21.21","20.75","21.09","+0.34","2,225",
"104/08/20","22,045,050","467,061,539","21.21","21.37","21.00","21.18","+0.09","2,638",
"104/08/21","21,233,500","458,543,800","21.50","21.77","21.40","21.76","+0.58","3,119",
"104/08/24","62,199,658","1,424,399,918","22.41","23.84","22.26","23.03","+1.27","8,192",
"104/08/25","50,949,801","1,144,544,544","23.69","23.69","22.13","22.15","-0.88","7,400",
"104/08/26","40,186,200","894,523,740","22.31","22.60","21.85","21.91","-0.24","5,648",
"104/08/27","33,104,350","723,943,467","21.75","22.03","21.66","21.93","+0.02","4,862",
"104/08/28","49,968,100","1,069,645,423","21.53","21.55","21.29","21.46","-0.47","8,615",
"104/08/31","38,854,290","834,398,290","21.50","21.54","21.39","21.42","-0.04","3,808",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

