"10009る 2889 瓣布           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/09/01","4,232,860","52,236,474","12.25","12.50","12.25","12.25"," 0.00","980",
"100/09/02","2,228,751","27,333,243","12.30","12.35","12.20","12.30","+0.05","576",
"100/09/05","3,161,609","37,850,728","12.10","12.15","11.90","11.90","-0.40","1,659",
"100/09/06","3,598,622","41,926,658","11.80","11.85","11.50","11.65","-0.25","1,024",
"100/09/07","1,548,769","18,087,927","11.75","11.80","11.55","11.75","+0.10","1,427",
"100/09/08","1,473,070","17,355,868","11.85","11.90","11.65","11.70","-0.05","447",
"100/09/09","1,408,420","16,547,273","11.70","11.80","11.65","11.80","+0.10","1,143",
"100/09/13","2,848,469","32,773,954","11.70","11.70","11.35","11.60","-0.20","751",
"100/09/14","4,348,344","49,051,825","11.60","11.60","11.10","11.30","-0.30","1,047",
"100/09/15","4,351,206","48,990,257","11.15","11.35","11.15","11.25","-0.05","757",
"100/09/16","3,847,443","44,198,888","11.35","11.55","11.35","11.45","+0.20","863",
"100/09/19","1,903,166","21,642,370","11.45","11.50","11.30","11.45"," 0.00","474",
"100/09/20","1,530,768","17,401,783","11.30","11.50","11.25","11.45"," 0.00","525",
"100/09/21","2,057,285","23,631,970","11.35","11.55","11.35","11.50","+0.05","431",
"100/09/22","4,301,169","48,294,354","11.25","11.35","11.10","11.25","-0.25","824",
"100/09/23","4,532,535","49,503,087","11.00","11.20","10.75","11.20","-0.05","1,055",
"100/09/26","3,745,218","41,223,248","11.30","11.30","10.85","11.00","-0.20","634",
"100/09/27","7,895,571","88,244,505","11.20","11.25","11.05","11.20","+0.20","830",
"100/09/28","7,949,343","88,602,781","11.20","11.25","11.05","11.15","-0.05","624",
"100/09/29","15,396,887","162,284,122","10.40","10.75","10.40","10.60","-0.55","3,243",
"100/09/30","9,509,331","103,005,979","10.75","10.90","10.75","10.85","+0.25","3,327",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

