"10410る 2618 篴           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","39,084,175","759,431,688","18.85","19.80","18.80","19.75","+1.35","10,235",
"104/10/02","24,943,468","484,293,093","19.55","19.65","19.25","19.25","-0.50","7,744",
"104/10/05","14,885,623","286,177,462","19.35","19.45","19.10","19.15","-0.10","3,742",
"104/10/06","17,673,352","338,538,438","19.25","19.45","19.00","19.00","-0.15","4,660",
"104/10/07","58,600,722","1,060,713,445","18.55","18.65","17.85","18.15","-0.85","13,422",
"104/10/08","22,891,768","414,882,798","18.30","18.40","18.00","18.00","-0.15","6,393",
"104/10/12","16,378,434","296,296,212","18.15","18.25","18.00","18.00"," 0.00","4,404",
"104/10/13","18,144,794","331,460,869","18.35","18.40","18.15","18.30","+0.30","4,999",
"104/10/14","14,447,551","263,409,067","18.30","18.35","18.15","18.20","-0.10","3,146",
"104/10/15","14,239,817","262,080,742","18.30","18.55","18.25","18.30","+0.10","3,836",
"104/10/16","29,154,197","548,500,749","18.50","19.00","18.40","18.90","+0.60","7,987",
"104/10/19","28,616,488","554,771,210","19.50","19.65","19.20","19.30","+0.40","7,080",
"104/10/20","18,392,039","353,496,334","19.45","19.50","19.10","19.15","-0.15","4,651",
"104/10/21","11,062,031","211,553,680","19.30","19.35","19.00","19.05","-0.10","3,215",
"104/10/22","34,692,869","680,934,373","19.20","19.85","19.05","19.55","+0.50","7,484",
"104/10/23","14,103,029","274,892,250","19.80","19.80","19.35","19.35","-0.20","3,715",
"104/10/26","17,568,866","342,811,280","19.55","19.70","19.35","19.45","+0.10","5,708",
"104/10/27","11,677,202","228,180,388","19.60","19.65","19.40","19.65","+0.20","2,861",
"104/10/28","11,972,821","235,443,706","19.80","19.90","19.45","19.50","-0.15","3,024",
"104/10/29","12,650,487","242,727,515","19.35","19.40","19.05","19.05","-0.45","3,680",
"104/10/30","15,570,130","297,127,120","19.10","19.35","18.90","19.10","+0.05","3,817",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

