"10306る 1722              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/06/03","4,400,609","264,424,240","60.60","60.90","59.80","59.90","-0.80","2,331",
"103/06/04","5,071,892","300,745,170","59.90","59.90","58.90","59.20","-0.70","2,980",
"103/06/05","3,234,796","190,509,091","59.30","59.50","58.70","58.90","-0.30","1,705",
"103/06/06","2,351,814","138,705,263","59.50","59.50","58.70","58.90"," 0.00","1,216",
"103/06/09","2,489,834","146,094,106","58.60","59.10","58.50","58.70","-0.20","1,261",
"103/06/10","1,868,382","110,397,184","58.70","59.40","58.60","59.40","+0.70","1,141",
"103/06/11","2,015,721","119,755,847","59.60","59.80","59.00","59.00","-0.40","1,231",
"103/06/12","1,430,197","84,669,035","59.00","59.50","58.90","59.50","+0.50","733",
"103/06/13","1,358,635","80,504,614","59.50","59.60","58.90","59.40","-0.10","731",
"103/06/16","706,216","41,926,104","59.70","59.70","59.20","59.30","-0.10","491",
"103/06/17","1,907,465","112,591,273","59.60","59.60","58.80","58.90","-0.40","1,088",
"103/06/18","2,146,568","127,014,460","59.00","59.50","58.80","59.40","+0.50","1,556",
"103/06/19","1,950,103","115,332,304","59.50","59.60","58.90","59.20","-0.20","985",
"103/06/20","1,141,412","67,805,748","59.50","59.60","59.10","59.60","+0.40","480",
"103/06/23","1,524,179","90,539,161","59.70","59.80","59.20","59.20","-0.40","719",
"103/06/24","962,554","57,175,002","59.20","59.60","59.20","59.40","+0.20","685",
"103/06/25","1,520,373","90,743,048","59.50","59.70","59.30","59.50","+0.10","789",
"103/06/26","1,104,010","65,809,689","59.80","59.80","59.50","59.70","+0.20","741",
"103/06/27","1,391,433","83,011,696","59.70","59.80","59.50","59.60","-0.10","891",
"103/06/30","2,023,549","120,148,048","59.80","59.80","59.20","59.20","-0.40","1,181",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

