"10410る 2884 ド           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","24,260,397","466,985,041","19.30","19.45","18.95","19.25","-0.10","5,586",
"104/10/02","17,837,326","346,084,097","19.45","19.50","19.30","19.40","+0.15","4,245",
"104/10/05","14,053,288","275,391,448","19.55","19.70","19.45","19.65","+0.25","4,527",
"104/10/06","22,194,311","441,239,655","19.75","19.95","19.70","19.95","+0.30","6,809",
"104/10/07","14,516,037","286,577,433","19.70","19.85","19.65","19.80","-0.15","5,182",
"104/10/08","15,709,551","311,102,683","20.00","20.00","19.60","19.65","-0.15","3,546",
"104/10/12","19,434,298","385,105,201","19.60","19.95","19.60","19.85","+0.20","4,435",
"104/10/13","28,564,916","554,513,992","19.60","19.65","19.30","19.35","-0.50","7,271",
"104/10/14","9,831,726","192,227,951","19.35","19.65","19.35","19.65","+0.30","3,983",
"104/10/15","15,018,778","295,151,206","19.75","19.80","19.40","19.60","-0.05","4,100",
"104/10/16","7,673,329","150,402,000","19.60","19.70","19.45","19.45","-0.15","2,910",
"104/10/19","9,648,386","190,354,582","19.65","19.80","19.55","19.80","+0.35","2,911",
"104/10/20","13,371,194","265,864,307","19.80","19.95","19.70","19.95","+0.15","4,007",
"104/10/21","11,665,001","232,403,037","20.00","20.00","19.80","19.85","-0.10","3,561",
"104/10/22","4,691,715","92,897,087","19.90","19.90","19.70","19.85"," 0.00","2,281",
"104/10/23","14,668,725","292,834,029","20.00","20.00","19.85","20.00","+0.15","4,899",
"104/10/26","9,527,938","191,466,010","20.00","20.15","20.00","20.15","+0.15","3,727",
"104/10/27","10,546,920","212,282,341","20.15","20.20","20.00","20.20","+0.05","3,397",
"104/10/28","8,852,987","175,581,691","20.10","20.10","19.65","19.85","-0.35","2,961",
"104/10/29","13,956,012","274,208,752","19.90","19.95","19.50","19.65","-0.20","3,734",
"104/10/30","10,677,975","209,473,675","19.55","19.75","19.50","19.55","-0.10","2,681",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

