"10304る 2607 篴笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/04/01","921,500","18,616,649","20.25","20.35","20.10","20.15","-0.10","375",
"103/04/02","1,027,396","20,671,604","20.20","20.25","20.05","20.10","-0.05","426",
"103/04/03","1,060,474","21,272,203","20.10","20.20","20.00","20.00","-0.10","454",
"103/04/07","1,426,705","28,381,410","19.90","20.00","19.85","19.90","-0.10","505",
"103/04/08","1,115,198","22,252,660","19.90","20.05","19.90","20.00","+0.10","436",
"103/04/09","1,065,445","21,304,723","19.95","20.10","19.95","20.00"," 0.00","422",
"103/04/10","3,561,526","72,360,124","20.25","20.45","20.15","20.35","+0.35","1,370",
"103/04/11","2,263,473","45,471,910","20.25","20.35","19.95","20.00","-0.35","693",
"103/04/14","1,374,809","27,549,688","20.20","20.20","19.95","19.95","-0.05","578",
"103/04/15","2,001,049","39,793,126","20.05","20.10","19.75","20.00","+0.05","579",
"103/04/16","2,749,954","54,730,582","20.00","20.10","19.80","19.90","-0.10","754",
"103/04/17","1,003,931","20,029,669","19.95","20.05","19.90","19.95","+0.05","379",
"103/04/18","848,489","16,920,429","20.05","20.05","19.90","19.90","-0.05","213",
"103/04/21","2,337,855","46,204,192","19.90","20.00","19.70","19.70","-0.20","609",
"103/04/22","1,040,556","20,494,841","19.70","19.80","19.65","19.70"," 0.00","365",
"103/04/23","2,040,706","39,992,298","19.70","19.75","19.50","19.55","-0.15","582",
"103/04/24","1,911,049","37,144,096","19.55","19.60","19.35","19.45","-0.10","607",
"103/04/25","3,782,978","71,633,184","19.40","19.45","18.65","18.70","-0.75","1,134",
"103/04/28","2,290,342","42,339,909","18.50","18.65","18.20","18.55","-0.15","676",
"103/04/29","990,669","18,496,041","18.65","18.80","18.60","18.60","+0.05","392",
"103/04/30","861,007","15,997,127","18.60","18.75","18.45","18.50","-0.10","340",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

