"10211る 2888 穝           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/11/01","20,436,254","207,677,099","10.20","10.20","10.10","10.15","-0.05","3,246",
"102/11/04","16,871,024","170,362,965","10.10","10.15","10.05","10.10","-0.05","3,117",
"102/11/05","15,036,838","151,505,798","10.10","10.15","10.05","10.05","-0.05","2,877",
"102/11/06","24,701,412","248,347,065","10.05","10.10","10.00","10.05"," 0.00","2,946",
"102/11/07","23,444,176","234,850,590","10.05","10.05","10.00","10.05"," 0.00","3,060",
"102/11/08","22,123,513","222,820,741","10.00","10.15","10.00","10.10","+0.05","3,827",
"102/11/11","30,013,192","303,187,974","10.10","10.15","10.05","10.15","+0.05","3,291",
"102/11/12","17,963,011","181,698,946","10.15","10.20","10.05","10.10","-0.05","2,508",
"102/11/13","16,899,840","169,469,050","10.05","10.10","10.00","10.00","-0.10","2,161",
"102/11/14","29,929,050","298,498,556","10.05","10.05","9.90","9.90","-0.10","5,408",
"102/11/15","14,017,848","140,527,800","10.00","10.05","9.97","10.05","+0.15","2,484",
"102/11/18","19,048,365","192,538,751","10.10","10.15","10.05","10.10","+0.05","2,409",
"102/11/19","24,619,343","249,496,831","10.05","10.20","10.05","10.10"," 0.00","3,004",
"102/11/20","16,175,837","163,406,187","10.10","10.15","10.05","10.05","-0.05","2,810",
"102/11/21","25,087,692","250,493,195","10.05","10.05","9.95","9.95","-0.10","4,610",
"102/11/22","17,551,376","175,611,410","9.95","10.05","9.95","10.00","+0.05","2,924",
"102/11/25","19,336,698","195,222,030","10.10","10.15","10.05","10.05","+0.05","2,844",
"102/11/26","27,784,785","281,280,717","10.10","10.20","10.05","10.10","+0.05","4,346",
"102/11/27","18,966,675","192,590,700","10.10","10.20","10.10","10.15","+0.05","2,327",
"102/11/28","15,197,956","154,783,490","10.20","10.20","10.15","10.20","+0.05","2,874",
"102/11/29","15,145,335","154,261,833","10.20","10.25","10.15","10.20"," 0.00","1,947",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

