"9504る 2439              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/04/03","2,745,495","288,569,720","102.00","107.00","102.00","106.00","+2.00","1,364",
" 95/04/04","2,295,389","244,246,734","107.00","108.00","104.50","106.50","+0.50","1,008",
" 95/04/06","4,342,624","482,667,322","109.00","113.50","109.00","113.50","+7.00","1,900",
" 95/04/07","4,677,104","540,033,007","115.00","118.00","113.50","115.50","+2.00","1,644",
" 95/04/10","2,452,585","276,315,811","115.50","115.50","110.50","113.00","-2.50","1,009",
" 95/04/11","1,065,059","117,799,078","112.00","113.00","110.00","112.00","-1.00","481",
" 95/04/12","1,684,363","188,450,699","110.00","114.50","110.00","114.00","+2.00","765",
" 95/04/13","1,849,607","212,188,805","114.00","115.50","112.50","115.00","+1.00","904",
" 95/04/14","2,705,405","317,724,575","117.00","119.00","115.50","115.50","+0.50","1,463",
" 95/04/17","1,449,008","164,885,892","116.50","118.00","111.50","112.00","-3.50","669",
" 95/04/18","1,196,801","133,501,311","112.00","112.50","110.50","112.00"," 0.00","635",
" 95/04/19","1,604,792","180,576,912","114.00","114.50","111.00","111.50","-0.50","849",
" 95/04/20","2,330,878","269,074,785","112.50","117.00","111.50","117.00","+5.50","1,162",
" 95/04/21","1,754,322","203,350,368","117.50","118.00","114.50","115.00","-2.00","712",
" 95/04/24","664,769","75,954,780","115.00","116.00","113.50","114.00","-1.00","395",
" 95/04/25","1,590,595","182,795,140","115.00","117.50","112.50","112.50","-1.50","898",
" 95/04/26","1,501,576","166,614,722","112.50","114.00","109.00","112.00","-0.50","843",
" 95/04/27","1,400,218","155,118,480","113.00","113.50","109.50","110.50","-1.50","576",
" 95/04/28","823,113","91,353,156","110.00","112.50","110.00","112.50","+2.00","416",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

