"10507る 2360 璓璟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","131,437","10,074,499","77.40","77.40","76.10","76.50","-0.30","104",
"105/07/04","188,371","14,517,467","76.80","77.90","76.40","77.40","+0.90","178",
"105/07/05","313,253","24,181,181","78.10","78.10","76.40","77.90","+0.50","290",
"105/07/06","277,676","21,435,111","76.50","77.50","76.50","76.60","-1.30","261",
"105/07/07","235,252","18,194,879","77.00","77.80","77.00","77.70","+1.10","222",
"105/07/11","460,320","36,431,688","77.90","80.00","77.30","78.70","+1.00","388",
"105/07/12","329,054","26,201,666","78.00","79.90","78.00","79.40","+0.70","303",
"105/07/13","280,219","22,332,401","79.50","80.10","79.00","79.50","+0.10","261",
"105/07/14","276,253","22,030,640","79.50","80.00","78.70","80.00","+0.50","260",
"105/07/15","373,673","29,513,129","80.00","80.10","78.10","78.80","-1.20","338",
"105/07/18","372,456","29,276,695","78.20","79.10","78.10","79.00","+0.20","243",
"105/07/19","437,828","34,646,946","79.30","79.90","78.10","79.30","+0.30","325",
"105/07/20","612,134","48,161,077","78.50","79.10","78.20","78.40","-0.90","360",
"105/07/21","428,502","33,477,854","78.50","79.00","77.70","78.00","-0.40","312",
"105/07/22","303,382","23,498,005","78.10","78.10","77.00","77.50","-0.50","224",
"105/07/25","309,992","23,943,387","77.50","78.30","76.80","77.20","-0.30","297",
"105/07/26","259,833","20,062,339","77.10","77.80","77.00","77.00","-0.20","263",
"105/07/27","542,500","41,572,348","76.80","76.90","76.30","76.30","-0.70","282",
"105/07/28","160,119","12,354,627","77.00","77.50","76.90","77.20","+0.90","137",
"105/07/29","2,290,498","186,097,940","80.50","83.50","80.00","80.50","+3.30","1,538",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

