"10206る 2354 翬非             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/06/03","2,536,130","204,295,034","80.10","80.90","80.00","80.40","-0.60","1,516",
"102/06/04","3,045,161","246,144,175","80.70","81.10","80.50","80.70","+0.30","1,859",
"102/06/05","4,208,475","337,575,483","81.10","81.10","80.00","80.00","-0.70","1,788",
"102/06/06","5,273,646","417,955,823","80.00","80.00","78.50","78.50","-1.50","2,621",
"102/06/07","3,926,575","309,895,325","78.90","79.40","78.50","79.00","+0.50","1,878",
"102/06/10","2,962,824","236,108,881","80.10","80.30","79.00","79.40","+0.40","1,475",
"102/06/11","2,527,081","199,718,957","79.90","79.90","78.50","78.50","-0.90","1,411",
"102/06/13","8,160,399","622,113,016","77.50","78.00","74.80","75.20","-3.30","4,697",
"102/06/14","3,684,616","276,882,844","75.40","76.00","74.80","75.00","-0.20","2,292",
"102/06/17","3,923,501","291,570,774","75.20","75.60","73.50","73.80","-1.20","2,339",
"102/06/18","2,788,770","206,976,780","74.00","74.80","73.80","73.80"," 0.00","1,765",
"102/06/19","2,640,646","197,150,185","74.40","75.20","74.20","74.20","+0.40","1,656",
"102/06/20","3,601,256","261,391,888","73.50","73.80","72.10","72.20","-2.00","2,379",
"102/06/21","5,252,884","370,608,198","70.30","71.50","70.00","71.20","-1.00","3,088",
"102/06/24","3,578,523","255,244,328","71.20","71.80","71.00","71.00","-0.20","2,094",
"102/06/25","3,702,931","262,301,527","71.20","71.60","70.30","70.30","-0.70","2,203",
"102/06/26","5,229,281","374,456,473","71.50","72.30","70.90","72.20","+1.90","2,974",
"102/06/27","4,133,539","297,255,077","72.50","72.80","71.40","71.40","-0.80","2,466",
"102/06/28","4,161,241","301,418,593","72.00","72.80","71.80","72.80","+1.40","2,496",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

