"10201る 0052 碔üм         らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","26,000","848,930","32.30","32.76","32.30","32.72","+0.77","8",
"102/01/03","108,000","3,521,840","32.76","33.00","32.12","32.12","-0.60","107",
"102/01/04","59,000","1,917,780","32.40","32.64","32.40","32.48","+0.36","10",
"102/01/07","25,000","802,220","32.12","32.12","32.06","32.09","-0.39","3",
"102/01/08","20,000","641,770","32.00","32.20","31.72","31.72","-0.37","7",
"102/01/09","11,000","353,150","31.90","32.15","31.90","32.15","+0.43","3",
"102/01/10","34,010","1,094,311","32.11","32.30","32.01","32.01","-0.14","8",
"102/01/11","52,000","1,690,280","32.45","32.55","32.40","32.48","+0.47","11",
"102/01/14","3,000","98,510","32.51","33.00","32.51","33.00","+0.52","3",
"102/01/15","2,000","65,200","32.74","32.74","32.46","32.46","-0.54","2",
"102/01/16","10,000","320,700","32.02","32.39","32.02","32.05","-0.41","5",
"102/01/17","10,000","322,270","32.51","32.51","31.74","31.74","-0.31","6",
"102/01/18","2,000","64,780","32.40","32.40","32.38","32.38","+0.64","2",
"102/01/21","2,000","64,450","32.25","32.25","32.20","32.20","-0.18","2",
"102/01/22","1,000","32,340","32.34","32.34","32.34","32.34","+0.14","1",
"102/01/23","4,000","128,670","32.50","32.50","31.85","31.85","-0.49","4",
"102/01/24","4,000","129,000","32.25","32.25","32.25","32.25","+0.40","1",
"102/01/25","2,000","64,350","32.21","32.21","32.14","32.14","-0.11","2",
"102/01/28","1,000","32,300","32.30","32.30","32.30","32.30","+0.16","1",
"102/01/29","17,000","556,920","32.67","32.88","32.66","32.88","+0.58","6",
"102/01/30","18,000","592,600","32.90","33.00","32.90","33.00","+0.12","9",
"102/01/31","12,000","391,570","32.65","32.65","32.61","32.61","-0.39","3",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

