"107年11月 3673 TPK-KY           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/11/01","12,160,978","610,676,669","48.50","51.40","47.80","51.30","+3.30","6,547",
"107/11/02","22,939,906","1,106,456,639","49.00","49.55","47.50","48.20","-3.10","12,777",
"107/11/05","7,120,469","335,638,297","46.50","47.60","46.45","47.40","-0.80","4,212",
"107/11/06","7,514,150","357,039,275","47.80","48.80","46.30","46.30","-1.10","4,606",
"107/11/07","11,144,819","530,863,362","48.20","48.70","46.75","47.95","+1.65","6,458",
"107/11/08","5,760,410","276,266,623","48.65","48.90","47.05","47.05","-0.90","3,448",
"107/11/09","15,898,909","773,546,995","47.60","49.40","47.30","48.90","+1.85","8,503",
"107/11/12","7,767,680","380,938,738","49.15","49.65","48.50","48.95","+0.05","4,268",
"107/11/13","13,680,439","673,349,200","47.05","50.40","47.05","49.50","+0.55","7,603",
"107/11/14","28,539,473","1,498,123,557","50.00","53.70","50.00","52.50","+3.00","14,522",
"107/11/15","12,044,250","631,335,522","53.00","53.40","51.50","52.40","-0.10","6,471",
"107/11/16","8,492,897","447,452,648","53.00","53.50","51.60","51.60","-0.80","5,097",
"107/11/19","11,803,370","630,951,443","52.40","54.40","52.10","53.40","+1.80","7,022",
"107/11/20","6,041,987","317,552,811","52.30","53.10","52.10","52.70","-0.70","3,843",
"107/11/21","9,218,019","489,493,715","52.20","53.80","52.20","53.10","+0.40","5,484",
"107/11/22","14,965,509","782,822,802","53.30","54.20","50.60","50.60","-2.50","8,278",
"107/11/23","9,813,608","486,709,242","51.00","51.00","48.70","48.70","-1.90","5,916",
"107/11/26","4,866,861","240,632,219","49.70","50.00","48.85","49.40","+0.70","3,015",
"107/11/27","5,245,231","263,779,481","49.60","51.00","49.50","51.00","+1.60","3,096",
"107/11/28","6,076,489","312,911,977","50.70","52.20","50.60","51.90","+0.90","3,570",
"107/11/29","9,502,748","502,238,992","52.80","53.90","51.60","52.00","+0.10","5,717",
"107/11/30","17,611,069","944,305,943","52.20","54.60","52.20","52.90","+0.90","9,861",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

