"10412る 2888 穝           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","17,414,515","126,565,428","7.19","7.36","7.16","7.36","+0.20","4,206",
"104/12/02","25,928,952","187,725,741","7.35","7.35","7.16","7.17","-0.19","5,315",
"104/12/03","12,565,448","90,134,139","7.08","7.24","7.06","7.21","+0.04","4,076",
"104/12/04","22,530,015","159,742,559","7.12","7.16","7.06","7.08","-0.13","5,585",
"104/12/07","11,432,543","81,551,024","7.12","7.19","7.10","7.10","+0.02","2,313",
"104/12/08","33,848,378","237,436,136","7.08","7.09","6.98","7.00","-0.10","6,235",
"104/12/09","56,827,866","392,912,421","6.95","7.00","6.90","6.90","-0.10","4,169",
"104/12/10","39,311,403","264,154,105","6.81","6.82","6.60","6.72","-0.18","6,672",
"104/12/11","47,419,268","314,669,188","6.70","6.72","6.60","6.63","-0.09","5,950",
"104/12/14","44,605,690","293,325,666","6.50","6.67","6.47","6.60","-0.03","5,053",
"104/12/15","23,178,661","154,413,635","6.65","6.78","6.60","6.68","+0.08","3,997",
"104/12/16","28,628,834","191,852,930","6.73","6.80","6.62","6.73","+0.05","4,225",
"104/12/17","41,741,184","288,826,788","6.78","6.98","6.76","6.98","+0.25","4,297",
"104/12/18","32,130,171","219,390,243","6.96","6.96","6.78","6.80","-0.18","4,198",
"104/12/21","14,569,756","98,577,683","6.66","6.83","6.66","6.75","-0.05","3,125",
"104/12/22","26,553,278","181,436,559","6.78","6.91","6.77","6.83","+0.08","3,951",
"104/12/23","37,324,276","261,360,508","6.90","7.08","6.87","7.07","+0.24","4,785",
"104/12/24","35,571,995","254,241,128","7.11","7.20","7.10","7.12","+0.05","3,784",
"104/12/25","18,219,723","129,574,359","7.15","7.16","7.09","7.13","+0.01","1,541",
"104/12/28","18,272,366","130,248,284","7.15","7.16","7.11","7.12","-0.01","1,791",
"104/12/29","11,747,122","83,130,819","7.12","7.14","7.04","7.10","-0.02","1,986",
"104/12/30","13,429,761","94,875,750","7.10","7.14","7.01","7.12","+0.02","1,812",
"104/12/31","10,504,601","74,626,262","7.09","7.15","7.04","7.15","+0.03","1,489",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

