"10504る 8150 玭璟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","666,422","22,302,236","33.70","33.70","33.35","33.50","-0.15","236",
"105/04/06","227,622","7,497,373","33.00","33.15","32.75","32.80","-0.70","144",
"105/04/07","360,341","11,741,713","32.70","32.70","32.50","32.60","-0.20","166",
"105/04/08","378,546","12,231,125","32.50","32.55","32.20","32.30","-0.30","188",
"105/04/11","226,309","7,195,054","32.15","32.20","31.45","31.90","-0.40","151",
"105/04/12","438,660","13,710,238","31.85","31.85","30.90","30.95","-0.95","277",
"105/04/13","273,855","8,502,946","30.95","31.25","30.95","31.05","+0.10","160",
"105/04/14","156,159","4,881,934","31.50","31.50","31.15","31.30","+0.25","128",
"105/04/15","205,000","6,436,400","31.30","31.70","31.20","31.25","-0.05","165",
"105/04/18","416,683","12,855,635","31.10","31.10","30.60","30.80","-0.45","273",
"105/04/19","148,124","4,586,294","30.80","31.15","30.80","30.90","+0.10","68",
"105/04/20","332,688","10,200,971","31.10","31.25","30.30","30.70","-0.20","205",
"105/04/21","208,488","6,343,709","30.70","30.70","30.25","30.45","-0.25","140",
"105/04/22","213,849","6,467,283","30.45","30.80","30.00","30.05","-0.40","129",
"105/04/25","250,141","7,471,451","30.05","30.25","29.80","29.80","-0.25","150",
"105/04/26","654,462","20,333,240","30.00","32.70","29.80","32.00","+2.20","396",
"105/04/27","320,110","10,226,948","32.00","32.50","31.45","31.60","-0.40","251",
"105/04/28","274,416","8,610,812","31.60","31.65","31.05","31.60"," 0.00","180",
"105/04/29","413,866","12,776,888","31.60","31.60","30.50","31.20","-0.40","244",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

