"9102る 2880 地玭           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/02/01","7,293,743","142,954,058","19.80","19.80","19.40","19.50","-0.10","1,399",
" 91/02/04","7,450,187","145,254,689","19.50","19.70","19.30","19.30","-0.20","1,479",
" 91/02/05","5,562,098","106,685,645","19.30","19.40","19.10","19.20","-0.10","1,272",
" 91/02/06","8,456,930","164,384,831","19.30","19.60","19.30","19.40","+0.20","1,771",
" 91/02/18","6,202,000","119,962,900","19.50","19.60","19.10","19.30","-0.10","1,287",
" 91/02/19","7,617,681","147,507,597","19.30","19.60","19.10","19.10","-0.20","1,603",
" 91/02/20","7,732,834","145,904,846","19.10","19.30","18.40","18.50","-0.60","1,751",
" 91/02/21","5,541,979","101,983,089","18.70","18.80","18.20","18.20","-0.30","1,111",
" 91/02/22","3,826,180","69,438,921","18.20","18.30","18.00","18.20"," 0.00","1,025",
" 91/02/25","4,615,272","83,208,396","18.20","18.40","17.80","17.80","-0.40","899",
" 91/02/26","5,967,852","106,793,206","18.10","18.20","17.40","17.40","-0.40","1,102",
" 91/02/27","4,358,802","77,787,729","17.50","18.00","17.50","18.00","+0.60","938",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

