"105年06月 3443 創意             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/06/01","448,254","33,587,522","74.70","75.50","74.20","74.80","+0.60","323",
"105/06/02","542,808","40,215,424","75.50","75.50","73.20","73.20","-1.60","388",
"105/06/03","303,259","22,216,036","73.20","73.80","72.80","73.30","+0.10","214",
"105/06/04","84,095","6,181,901","73.50","73.80","73.20","73.50","+0.20","68",
"105/06/06","402,117","29,811,916","73.90","74.70","73.70","73.90","+0.40","249",
"105/06/07","1,251,204","94,978,148","74.80","77.00","74.80","75.60","+1.70","822",
"105/06/08","989,654","74,721,807","76.10","76.50","74.80","75.70","+0.10","699",
"105/06/13","697,130","50,364,576","72.70","72.80","71.30","72.30","X0.00","515",
"105/06/14","351,916","25,447,952","72.60","72.90","71.90","72.00","-0.30","286",
"105/06/15","285,033","20,416,062","71.80","72.00","71.20","71.50","-0.50","246",
"105/06/16","411,800","29,202,558","71.20","71.70","70.60","70.70","-0.80","294",
"105/06/17","237,030","16,972,969","71.30","72.00","71.10","71.40","+0.70","183",
"105/06/20","156,505","11,285,307","71.90","72.40","71.10","72.00","+0.60","146",
"105/06/21","510,120","37,410,660","72.50","73.80","72.10","73.40","+1.40","433",
"105/06/22","244,129","17,895,303","73.40","73.70","73.00","73.30","-0.10","206",
"105/06/23","285,000","20,787,800","73.30","73.30","72.50","72.80","-0.50","225",
"105/06/24","575,635","40,922,229","72.70","72.70","70.10","70.80","-2.00","442",
"105/06/27","534,127","38,010,104","70.00","72.20","70.00","72.20","+1.40","419",
"105/06/28","275,858","19,809,417","71.60","72.10","71.30","72.00","-0.20","238",
"105/06/29","1,022,750","75,439,000","72.30","74.30","72.30","73.50","+1.50","778",
"105/06/30","353,405","25,905,166","73.70","73.90","72.80","73.20","-0.30","297",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

