"9107る 2454 羛祇           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/07/01","2,360,056","957,427,706","426.00","426.00","399.00","399.00","-29.00","1,772",
" 91/07/02","2,047,095","800,023,715","382.00","399.00","382.00","389.00","-10.00","1,445",
" 91/07/03","3,871,701","1,497,678,317","383.00","409.00","366.00","404.00","+15.00","2,757",
" 91/07/04","3,673,087","1,508,799,949","406.00","418.00","397.00","412.00","+8.00","2,613",
" 91/07/05","4,262,455","1,716,768,520","408.00","412.00","390.00","405.00","-7.00","3,053",
" 91/07/08","4,972,925","2,113,209,747","412.00","433.00","411.00","433.00","+28.00","3,033",
" 91/07/09","6,407,021","2,824,909,875","436.00","453.00","430.00","452.00","+19.00","4,087",
" 91/07/10","2,684,111","1,184,864,653","442.00","451.00","435.00","438.00","-14.00","1,908",
" 91/07/11","5,729,075","2,380,777,685","426.00","426.00","408.00","408.00","-30.00","3,658",
" 91/07/12","6,384,050","2,681,526,298","409.00","426.00","409.00","421.00","+13.00","4,126",
" 91/07/15","4,674,303","1,964,813,698","421.00","432.00","410.00","421.00"," 0.00","3,048",
" 91/07/16","3,297,021","1,389,651,794","426.00","431.00","412.00","412.00","-9.00","2,354",
" 91/07/17","4,996,256","1,974,371,880","408.00","410.00","385.00","390.00","-22.00","3,346",
" 91/07/18","3,547,625","1,392,598,531","393.00","399.00","383.00","386.00","-4.00","2,686",
" 91/07/19","2,975,651","1,118,441,098","376.00","382.00","370.00","377.00","-9.00","1,961",
" 91/07/22","4,149,000","1,565,462,000","367.00","384.00","366.00","377.00"," 0.00","2,783",
" 91/07/23","3,662,022","1,401,875,251","379.00","387.00","377.00","387.00","+10.00","2,466",
" 91/07/24","3,493,009","1,297,020,465","378.00","380.00","366.00","367.00","-20.00","2,541",
" 91/07/25","4,876,633","1,844,905,304","382.00","386.00","370.00","370.00","+3.00","3,142",
" 91/07/26","4,020,950","1,401,736,742","350.00","356.00","345.00","348.00","-22.00","2,674",
" 91/07/29","6,361,444","2,321,397,236","352.00","372.00","350.00","372.00","+24.00","3,633",
" 91/07/30","7,581,145","3,006,988,669","389.00","398.00","389.00","398.00","+26.00","3,715",
" 91/07/31","5,141,935","2,059,810,267","398.00","406.00","394.00","400.00","+2.00","3,213",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

