"10204る 2615 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/04/01","218,621","3,485,069","16.00","16.00","15.90","15.90"," 0.00","153",
"102/04/02","1,665,710","27,210,747","16.20","16.45","16.20","16.25","+0.35","760",
"102/04/03","897,545","14,686,929","16.50","16.50","16.10","16.50","+0.25","289",
"102/04/08","1,626,525","25,893,187","16.20","16.20","15.75","15.95","-0.55","761",
"102/04/09","1,004,380","15,979,347","15.70","16.05","15.60","15.90","-0.05","744",
"102/04/10","678,894","10,735,922","15.80","15.95","15.65","15.80","-0.10","433",
"102/04/11","321,979","5,102,711","15.80","16.05","15.80","15.95","+0.15","189",
"102/04/12","352,851","5,632,827","16.10","16.10","15.90","15.90","-0.05","199",
"102/04/15","280,472","4,445,855","15.90","16.00","15.80","15.80","-0.10","131",
"102/04/16","777,400","12,360,422","15.70","16.05","15.60","16.05","+0.25","493",
"102/04/17","1,555,038","24,954,408","15.80","16.20","15.80","16.20","+0.15","786",
"102/04/18","949,247","15,313,973","16.20","16.25","15.90","16.20"," 0.00","433",
"102/04/19","561,076","9,142,631","16.35","16.40","16.15","16.30","+0.10","225",
"102/04/22","699,777","11,329,420","16.30","16.35","16.05","16.35","+0.05","368",
"102/04/23","327,732","5,318,557","16.35","16.35","16.20","16.25","-0.10","215",
"102/04/24","620,422","10,129,517","16.10","16.40","16.10","16.40","+0.15","398",
"102/04/25","575,652","9,442,717","16.45","16.50","16.30","16.50","+0.10","326",
"102/04/26","620,613","10,262,510","16.50","16.60","16.50","16.60","+0.10","356",
"102/04/29","1,371,800","22,981,095","16.60","16.90","16.40","16.85","+0.25","656",
"102/04/30","2,062,131","34,562,756","16.90","17.00","16.50","16.50","-0.35","905",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

