"107年10月 8150 南茂             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/10/01","5,232,670","124,367,875","23.70","24.00","23.50","23.80","+0.15","2,074",
"107/10/02","10,768,980","257,716,918","23.80","24.30","23.50","23.65","-0.15","4,087",
"107/10/03","14,838,197","357,570,570","24.00","24.30","23.75","24.25","+0.60","5,836",
"107/10/04","12,148,623","292,459,758","24.25","24.45","23.85","24.10","-0.15","4,543",
"107/10/05","12,196,629","279,521,037","23.90","23.90","22.20","22.60","-1.50","4,936",
"107/10/08","4,945,090","114,332,236","22.95","23.40","22.75","23.25","+0.65","2,235",
"107/10/09","7,354,727","172,765,966","23.25","23.65","23.25","23.60","+0.35","2,871",
"107/10/11","13,166,769","291,435,390","21.70","22.70","21.70","22.50","-1.10","4,655",
"107/10/12","9,571,975","222,496,958","22.50","23.70","22.40","23.50","+1.00","3,806",
"107/10/15","8,363,733","198,817,095","23.80","24.10","23.50","23.60","+0.10","3,215",
"107/10/16","7,723,993","179,809,382","23.60","23.80","22.65","22.85","-0.75","3,230",
"107/10/17","11,845,844","278,018,020","23.70","23.75","23.20","23.50","+0.65","4,483",
"107/10/26","13,377,353","312,472,052","24.00","24.10","23.00","23.35","X0.00","5,327",
"107/10/29","4,285,145","99,287,787","23.60","23.80","22.35","22.35","-1.00","2,228",
"107/10/30","13,383,951","277,723,774","22.20","22.20","20.15","20.20","-2.15","5,445",
"107/10/31","5,891,527","123,619,878","20.60","21.45","20.35","21.35","+1.15","3,175",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

