"106年10月 9933 中鼎             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/10/02","530,311","25,660,485","48.85","48.85","48.20","48.35","-0.50","477",
"106/10/03","406,115","19,609,220","48.35","48.50","48.15","48.25","-0.10","364",
"106/10/05","628,296","30,423,345","48.30","48.65","48.25","48.30","+0.05","528",
"106/10/06","1,085,223","52,245,303","48.30","48.40","47.85","48.15","-0.15","845",
"106/10/11","1,597,328","76,535,386","48.15","48.35","47.65","48.15"," 0.00","1,152",
"106/10/12","530,303","25,586,383","48.00","48.35","48.00","48.30","+0.15","454",
"106/10/13","1,287,624","61,538,304","48.05","48.05","47.70","47.75","-0.55","1,075",
"106/10/16","646,507","30,842,504","48.00","48.00","47.60","47.65","-0.10","557",
"106/10/17","571,775","27,346,854","47.90","48.00","47.70","47.75","+0.10","499",
"106/10/18","537,401","25,708,786","47.95","47.95","47.70","47.85","+0.10","466",
"106/10/19","409,729","19,618,046","47.90","47.95","47.75","47.75","-0.10","341",
"106/10/20","983,500","47,138,249","47.75","48.20","47.70","47.70","-0.05","579",
"106/10/23","347,446","16,670,587","47.90","48.15","47.90","47.90","+0.20","283",
"106/10/24","406,763","19,436,983","48.00","48.10","47.70","47.75","-0.15","346",
"106/10/25","1,166,500","55,438,149","47.75","47.90","47.30","47.30","-0.45","886",
"106/10/26","1,188,272","55,862,386","47.40","47.40","46.80","47.00","-0.30","878",
"106/10/27","991,729","46,419,036","46.85","47.00","46.60","46.60","-0.40","708",
"106/10/30","603,144","28,237,188","46.70","47.10","46.60","46.65","+0.05","450",
"106/10/31","493,700","23,090,678","46.85","46.90","46.70","46.75","+0.10","382",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

