"10412る 0050 じ芖50       らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","8,409,979","520,635,962","61.70","62.45","61.45","62.40","+1.20","2,530",
"104/12/02","6,361,207","397,283,746","62.45","62.75","62.15","62.30","-0.10","1,629",
"104/12/03","6,065,078","377,724,417","61.90","62.55","61.70","62.40","+0.10","1,142",
"104/12/04","15,048,650","928,987,155","61.95","61.95","61.40","61.75","-0.65","2,915",
"104/12/07","14,814,433","928,255,777","62.20","63.00","62.20","62.50","+0.75","2,110",
"104/12/08","9,200,859","566,137,416","62.25","62.30","61.20","61.50","-1.00","3,502",
"104/12/09","16,089,442","979,992,762","61.20","61.35","60.70","60.75","-0.75","3,892",
"104/12/10","16,616,017","999,797,705","60.40","60.75","59.75","60.55","-0.20","4,438",
"104/12/11","13,835,782","831,652,873","60.55","60.70","59.80","59.85","-0.70","3,723",
"104/12/14","9,528,711","565,570,905","59.25","59.65","59.00","59.40","-0.45","3,711",
"104/12/15","6,796,842","405,048,236","59.70","60.05","59.35","59.45","+0.05","3,028",
"104/12/16","6,530,297","392,518,947","60.00","60.40","59.70","60.35","+0.90","2,214",
"104/12/17","7,609,249","462,460,512","60.55","61.05","60.35","61.05","+0.70","2,786",
"104/12/18","4,893,146","297,429,598","60.85","61.25","60.50","60.75","-0.30","1,690",
"104/12/21","4,340,637","261,775,825","60.05","60.75","59.90","60.65","-0.10","1,399",
"104/12/22","5,138,591","311,500,101","60.70","60.90","60.40","60.80","+0.15","1,014",
"104/12/23","7,263,567","443,537,648","60.95","61.30","60.80","60.90","+0.10","1,391",
"104/12/24","8,456,472","519,184,263","61.35","61.65","61.20","61.20","+0.30","1,563",
"104/12/25","6,546,008","402,014,014","61.20","61.60","61.20","61.60","+0.40","1,344",
"104/12/28","3,449,303","212,316,497","61.70","61.70","61.40","61.45","-0.15","964",
"104/12/29","3,966,552","241,951,106","61.40","61.40","60.80","61.00","-0.45","1,267",
"104/12/30","7,262,466","440,947,363","61.15","61.15","60.45","60.55","-0.45","1,436",
"104/12/31","3,894,479","236,577,519","60.55","60.95","60.50","60.75","+0.20","988",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

