"9704る 2393 货             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 97/04/01","5,310,198","563,336,780","107.00","107.50","104.50","104.50","+1.50","2,693",
" 97/04/02","5,164,029","562,458,719","108.50","111.00","106.50","111.00","+6.50","2,931",
" 97/04/03","2,246,402","249,100,122","111.00","112.00","109.50","110.50","-0.50","1,332",
" 97/04/07","3,010,872","340,183,536","112.00","114.00","112.00","113.00","+2.50","1,910",
" 97/04/08","1,340,531","150,041,702","114.50","114.50","111.00","111.00","-2.00","840",
" 97/04/09","3,810,389","411,517,012","110.50","111.00","106.00","107.50","-3.50","2,242",
" 97/04/10","5,308,292","585,878,126","107.50","114.00","107.50","113.50","+6.00","2,634",
" 97/04/11","9,154,565","1,044,932,540","113.50","117.00","111.00","116.00","+2.50","4,878",
" 97/04/14","4,996,004","565,534,948","116.00","116.00","111.50","112.00","-4.00","2,231",
" 97/04/15","4,022,096","458,477,888","113.00","115.50","112.00","113.50","+1.50","1,818",
" 97/04/16","3,276,593","373,832,886","115.00","115.00","112.50","114.50","+1.00","1,442",
" 97/04/17","9,480,856","1,036,968,160","115.50","116.00","106.50","108.50","-6.00","5,265",
" 97/04/18","9,892,783","1,033,737,998","108.00","108.00","103.00","105.50","-3.00","4,334",
" 97/04/21","4,415,584","469,349,988","105.50","108.00","104.00","107.00","+1.50","2,280",
" 97/04/22","2,773,576","297,635,989","107.00","108.50","106.00","108.50","+1.50","1,535",
" 97/04/23","9,134,669","1,034,612,083","110.00","115.50","108.50","114.50","+6.00","4,913",
" 97/04/24","4,652,335","526,988,520","115.50","116.00","111.50","112.00","-2.50","1,829",
" 97/04/25","4,352,069","482,539,159","112.00","113.00","109.50","111.00","-1.00","2,235",
" 97/04/28","7,094,955","813,337,325","112.00","116.00","112.00","115.50","+4.50","3,310",
" 97/04/29","11,191,948","1,310,897,436","117.00","118.50","115.50","117.00","+1.50","4,288",
" 97/04/30","4,391,154","509,653,933","118.00","118.00","114.50","117.00"," 0.00","2,666",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

