"9109る 2311 らる           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/09/02","9,592,489","179,314,171","19.40","19.50","18.30","18.40","-1.10","2,264",
" 91/09/03","13,761,026","258,445,760","18.60","19.20","18.40","19.10","+0.70","2,481",
" 91/09/04","26,296,658","509,201,002","18.50","20.00","18.50","19.40","+0.30","5,253",
" 91/09/05","11,622,915","224,803,343","19.50","19.90","18.60","18.60","-0.80","3,035",
" 91/09/09","10,441,553","199,636,824","18.60","19.40","18.50","19.40","+0.80","2,463",
" 91/09/10","23,239,148","466,190,437","19.50","20.50","19.20","20.40","+1.00","4,674",
" 91/09/11","24,036,393","497,187,386","20.70","21.00","20.40","20.90","+0.50","4,881",
" 91/09/12","9,426,655","193,391,472","20.80","20.80","20.20","20.40","-0.50","2,257",
" 91/09/13","18,086,850","371,727,361","20.10","20.90","20.00","20.60","+0.20","3,843",
" 91/09/16","15,725,783","318,214,333","20.60","20.80","19.50","19.50","-1.10","3,370",
" 91/09/17","17,803,496","359,810,101","19.60","20.80","19.50","20.80","+1.30","4,041",
" 91/09/18","18,347,164","366,150,737","20.50","20.50","19.50","19.60","-1.20","4,768",
" 91/09/19","17,947,168","352,696,071","19.60","19.90","19.30","19.30","-0.30","4,696",
" 91/09/20","22,965,331","417,366,340","18.20","18.40","18.00","18.10","-1.20","5,381",
" 91/09/23","15,920,170","279,817,460","18.00","18.30","17.00","17.30","-0.80","3,681",
" 91/09/24","13,402,896","232,541,214","17.10","17.70","17.00","17.30"," 0.00","3,301",
" 91/09/25","12,621,109","218,591,177","17.30","18.00","17.00","18.00","+0.70","3,019",
" 91/09/26","22,923,144","427,949,570","18.50","19.20","18.00","18.00"," 0.00","5,336",
" 91/09/27","11,941,759","214,138,794","18.00","18.30","17.60","17.70","-0.30","2,977",
" 91/09/30","19,405,503","329,644,131","17.00","17.50","16.70","17.10","-0.60","3,651",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

