"10412る 2059 打             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","582,534","239,305,307","400.00","418.50","400.00","416.00","+21.50","554",
"104/12/02","320,025","132,178,325","418.00","418.50","408.00","413.00","-3.00","307",
"104/12/03","144,152","59,460,320","414.50","414.50","410.00","410.00","-3.00","135",
"104/12/04","369,151","153,662,675","410.00","421.00","406.50","420.00","+10.00","336",
"104/12/07","250,167","106,473,475","424.00","429.00","422.50","427.00","+7.00","249",
"104/12/08","247,290","104,628,235","429.00","429.00","419.00","426.00","-1.00","235",
"104/12/09","244,714","103,010,020","422.00","425.50","417.00","419.00","-7.00","215",
"104/12/10","260,110","109,101,645","419.00","422.50","417.00","422.00","+3.00","232",
"104/12/11","268,000","112,393,000","422.00","426.50","414.00","418.00","-4.00","226",
"104/12/14","158,005","65,904,082","411.00","423.50","408.00","419.00","+1.00","146",
"104/12/15","213,247","87,798,770","419.00","420.00","409.00","413.50","-5.50","205",
"104/12/16","394,772","167,504,668","415.00","430.00","413.50","425.00","+11.50","364",
"104/12/17","253,068","108,187,604","428.50","430.50","423.50","430.50","+5.50","240",
"104/12/18","231,072","99,808,139","430.00","435.00","427.00","435.00","+4.50","216",
"104/12/21","163,101","71,313,388","435.00","440.00","432.00","440.00","+5.00","161",
"104/12/22","226,160","98,337,018","442.50","444.50","431.50","435.00","-5.00","210",
"104/12/23","113,161","49,315,132","435.00","438.00","433.50","435.00"," 0.00","105",
"104/12/24","94,000","40,935,000","437.50","438.00","432.50","435.00"," 0.00","85",
"104/12/25","181,137","78,109,410","437.00","437.00","427.50","430.00","-5.00","152",
"104/12/28","280,260","118,432,700","430.00","431.50","418.50","420.00","-10.00","241",
"104/12/29","215,130","90,002,580","420.00","423.50","415.50","416.00","-4.00","199",
"104/12/30","214,322","89,425,968","420.00","422.00","413.00","417.00","+1.00","208",
"104/12/31","218,016","91,668,316","414.00","426.00","414.00","426.00","+9.00","199",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

