"10306る 5871 い-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/06/03","3,070,914","229,125,090","75.30","75.30","74.20","74.40","-0.90","1,667",
"103/06/04","2,923,285","216,031,271","74.80","74.80","73.60","73.60","-0.80","1,650",
"103/06/05","3,269,134","240,056,952","73.80","74.00","73.20","73.70","+0.10","1,911",
"103/06/06","2,080,907","153,268,162","74.30","74.30","73.30","73.40","-0.30","1,262",
"103/06/09","3,160,657","234,346,812","73.50","74.70","73.50","73.90","+0.50","1,726",
"103/06/10","2,024,734","150,186,852","73.90","74.40","73.90","74.30","+0.40","1,128",
"103/06/11","11,825,517","892,390,066","74.60","76.00","74.30","75.70","+1.40","5,447",
"103/06/12","9,753,817","743,734,990","76.00","76.80","76.00","76.00","+0.30","4,179",
"103/06/13","5,573,010","421,775,039","75.90","76.50","75.20","76.30","+0.30","2,550",
"103/06/16","2,705,563","205,627,363","76.30","76.50","75.70","75.90","-0.40","1,545",
"103/06/17","2,260,939","171,377,291","75.90","76.30","75.30","75.30","-0.60","1,252",
"103/06/18","5,452,399","406,877,220","75.50","75.70","73.80","74.50","-0.80","2,803",
"103/06/19","1,975,289","148,340,597","75.00","75.40","74.80","75.40","+0.90","1,046",
"103/06/20","1,913,610","143,751,450","75.40","75.80","74.80","75.00","-0.40","988",
"103/06/23","5,306,804","393,534,196","75.00","75.10","73.50","73.80","-1.20","2,330",
"103/06/24","3,076,619","226,817,053","73.80","74.30","73.40","73.40","-0.40","1,764",
"103/06/25","3,438,630","253,030,395","74.50","74.50","73.30","73.40"," 0.00","1,828",
"103/06/26","3,219,763","239,307,241","74.30","74.50","74.00","74.50","+1.10","1,858",
"103/06/27","2,943,791","220,760,541","75.00","75.30","74.70","75.00","+0.50","2,045",
"103/06/30","2,722,001","203,905,275","75.10","75.30","74.50","75.10","+0.10","1,459",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

