"10007る 2357 地河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","3,226,665","928,518,690","286.50","290.00","285.00","286.00","+1.00","2,080",
"100/07/04","5,046,652","1,469,852,372","289.00","293.50","287.50","291.00","+5.00","2,395",
"100/07/05","5,384,735","1,591,901,717","292.00","298.50","289.50","296.50","+5.50","3,282",
"100/07/06","3,133,265","917,134,145","293.00","296.50","290.50","293.00","-3.50","2,231",
"100/07/07","4,414,239","1,263,747,115","291.00","291.00","284.00","284.00","-9.00","2,558",
"100/07/08","5,159,292","1,462,809,344","282.00","286.00","281.50","283.00","-1.00","2,834",
"100/07/11","6,453,928","1,812,735,556","283.00","285.00","275.50","277.00","-6.00","3,329",
"100/07/12","4,233,657","1,151,177,675","273.00","274.00","270.00","274.00","-3.00","2,509",
"100/07/13","5,019,592","1,359,273,024","278.00","279.00","268.00","271.50","-2.50","2,864",
"100/07/14","4,789,352","1,282,659,836","274.00","275.00","263.50","267.00","-4.50","3,056",
"100/07/15","4,996,727","1,394,413,060","269.00","285.00","269.00","280.00","+13.00","3,234",
"100/07/18","2,655,817","746,533,835","280.00","284.50","278.50","279.50","-0.50","1,982",
"100/07/19","2,881,251","818,285,035","282.00","287.00","280.00","286.00","+6.50","2,108",
"100/07/20","6,911,177","2,027,610,861","287.50","297.00","287.00","295.00","+9.00","3,644",
"100/07/21","4,383,092","1,293,199,364","295.00","299.00","290.00","293.00","-2.00","2,892",
"100/07/22","3,237,122","954,340,868","295.00","296.50","292.00","296.00","+3.00","2,088",
"100/07/25","2,279,977","669,396,774","296.00","296.00","292.50","293.00","-3.00","1,357",
"100/07/26","4,578,006","1,360,393,724","293.00","301.00","292.50","301.00","+8.00","2,965",
"100/07/27","5,384,391","1,609,314,018","293.00","301.50","293.00","299.00","-2.00","3,337",
"100/07/28","12,679,356","3,871,456,648","297.00","311.00","294.50","310.50","+11.50","7,569",
"100/07/29","20,129,482","4,771,614,270","246.00","247.00","230.00","232.00","X0.00","11,026",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

