"105年10月 3044 健鼎             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/10/03","995,135","70,156,699","70.80","70.80","70.20","70.80","+1.10","725",
"105/10/04","724,042","51,140,650","71.40","71.40","70.10","70.70","-0.10","594",
"105/10/05","1,095,008","77,361,061","71.20","71.30","70.40","70.60","-0.10","743",
"105/10/06","1,485,688","105,575,972","71.00","71.50","70.70","71.00","+0.40","959",
"105/10/07","4,678,181","343,661,222","71.50","75.40","70.80","74.20","+3.20","3,065",
"105/10/11","3,652,555","275,076,313","74.60","76.90","73.50","75.30","+1.10","2,556",
"105/10/12","1,783,422","131,445,230","74.50","74.80","73.20","73.70","-1.60","1,228",
"105/10/13","2,038,796","151,636,104","73.80","74.90","73.60","74.40","+0.70","1,443",
"105/10/14","1,589,406","119,024,946","74.90","75.90","74.30","74.90","+0.50","1,050",
"105/10/17","1,403,323","104,718,931","75.20","75.30","74.10","74.90"," 0.00","1,110",
"105/10/18","1,441,680","108,349,240","75.00","75.60","74.80","75.60","+0.70","909",
"105/10/19","1,078,417","81,486,179","75.60","76.00","75.30","75.50","-0.10","686",
"105/10/20","1,399,580","104,868,480","75.30","76.20","73.80","74.80","-0.70","919",
"105/10/21","1,966,381","145,124,602","75.10","75.90","72.50","73.60","-1.20","1,196",
"105/10/24","1,154,111","86,095,946","74.30","74.90","74.10","74.80","+1.20","818",
"105/10/25","889,915","66,421,416","74.80","75.30","74.30","74.30","-0.50","770",
"105/10/26","1,612,501","120,321,123","74.30","75.00","74.30","74.80","+0.50","1,049",
"105/10/27","1,791,019","134,861,415","75.00","76.00","74.50","75.20","+0.40","1,253",
"105/10/28","1,071,286","80,464,135","75.80","75.80","74.80","75.10","-0.10","884",
"105/10/31","1,170,650","86,931,295","74.20","74.80","73.50","74.70","-0.40","856",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

