"10407る 6456 GIS-KY           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","2,655,572","347,365,004","123.00","134.00","123.00","132.50","+10.50","1,596",
"104/07/02","1,364,707","180,333,617","133.00","134.00","131.00","131.00","-1.50","815",
"104/07/03","5,104,443","699,580,627","132.00","143.50","129.00","143.50","+12.50","2,786",
"104/07/06","6,300,779","933,266,792","141.50","151.00","141.00","148.00","+4.50","3,899",
"104/07/07","2,620,260","389,192,980","152.00","153.00","144.00","147.00","-1.00","1,868",
"104/07/08","5,304,925","741,543,550","146.00","147.50","132.50","142.00","-5.00","3,117",
"104/07/09","5,629,445","820,517,521","138.00","150.00","135.00","149.50","+7.50","3,158",
"104/07/13","4,168,176","623,520,400","150.00","151.50","146.00","150.00","+0.50","2,127",
"104/07/14","1,342,907","198,944,966","149.00","150.00","146.00","146.00","-4.00","961",
"104/07/15","5,067,336","778,193,412","148.00","155.50","146.00","155.00","+9.00","2,848",
"104/07/16","2,754,024","431,808,231","154.50","160.00","154.00","155.00"," 0.00","1,814",
"104/07/17","1,366,729","211,175,495","156.00","157.00","152.50","155.00"," 0.00","886",
"104/07/20","2,695,610","404,698,582","155.00","155.00","147.50","147.50","-7.50","1,760",
"104/07/21","1,499,015","220,285,720","149.00","149.50","143.50","148.00","+0.50","984",
"104/07/22","1,668,117","241,249,639","145.00","147.50","142.00","144.00","-4.00","1,107",
"104/07/23","3,384,385","465,233,445","144.00","144.50","133.50","138.50","-5.50","2,225",
"104/07/24","1,530,424","211,774,088","138.00","140.50","135.50","136.00","-2.50","1,045",
"104/07/27","1,706,560","233,108,600","136.00","140.50","134.00","134.00","-2.00","1,073",
"104/07/28","2,086,393","288,958,520","133.00","142.00","133.00","141.00","+7.00","1,472",
"104/07/29","1,312,045","181,358,777","141.00","141.00","137.00","137.00","-4.00","977",
"104/07/30","2,366,300","332,516,900","139.00","144.50","136.50","137.50","+0.50","1,744",
"104/07/31","2,726,740","357,564,585","138.00","138.50","125.00","129.50","-8.00","1,807",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

