"10302る 3044 胺供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/02/05","2,293,723","123,960,842","54.10","54.70","53.50","53.60","-1.60","1,428",
"103/02/06","2,468,036","134,912,754","53.80","55.30","53.80","54.30","+0.70","1,425",
"103/02/07","1,931,819","105,657,895","54.50","55.10","54.40","54.70","+0.40","1,276",
"103/02/10","1,664,027","90,656,498","54.90","55.00","54.00","54.20","-0.50","1,012",
"103/02/11","3,867,972","219,204,191","54.90","57.30","54.80","57.20","+3.00","2,188",
"103/02/12","2,212,400","126,107,619","57.90","57.90","56.60","56.70","-0.50","1,276",
"103/02/13","1,209,461","68,176,459","57.00","57.00","56.10","56.10","-0.60","738",
"103/02/14","2,345,462","131,937,690","57.10","57.40","55.40","55.40","-0.70","1,207",
"103/02/17","1,404,480","77,628,096","55.70","55.90","54.90","55.00","-0.40","899",
"103/02/18","1,295,550","72,629,716","55.20","56.40","55.10","56.40","+1.40","926",
"103/02/19","2,016,124","114,071,404","56.50","57.20","56.00","56.80","+0.40","1,346",
"103/02/20","1,873,803","105,500,468","56.90","56.90","55.80","55.90","-0.90","1,200",
"103/02/21","4,008,206","229,197,278","56.70","57.80","56.40","57.30","+1.40","2,265",
"103/02/24","2,012,711","115,513,582","57.80","57.80","56.80","57.30"," 0.00","1,169",
"103/02/25","1,131,143","64,730,922","57.50","57.60","56.80","57.30"," 0.00","697",
"103/02/26","4,649,006","269,136,848","57.30","58.80","57.00","57.80","+0.50","2,269",
"103/02/27","2,359,890","136,681,700","58.40","58.50","57.20","58.00","+0.20","1,218",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

