"10405る 00631L じ芖50タ2    らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","1,332,000","31,999,810","24.20","24.20","23.80","24.17","+0.07","312",
"104/05/05","1,806,000","43,112,090","24.10","24.10","23.75","23.84","-0.33","361",
"104/05/06","1,317,000","31,243,800","23.65","23.98","23.52","23.88","+0.04","406",
"104/05/07","3,414,400","80,118,378","23.61","23.62","23.36","23.40","-0.48","628",
"104/05/08","1,601,000","37,547,790","23.44","23.56","23.35","23.35","-0.05","299",
"104/05/11","4,297,000","100,421,230","23.70","23.70","23.11","23.34","-0.01","682",
"104/05/12","2,698,000","62,944,630","23.35","23.52","23.23","23.36","+0.02","348",
"104/05/13","1,925,000","45,343,520","23.40","23.63","23.37","23.58","+0.22","339",
"104/05/14","5,868,150","135,500,365","23.58","23.58","22.91","22.98","-0.60","1,057",
"104/05/15","3,791,100","86,723,820","23.03","23.08","22.72","22.80","-0.18","614",
"104/05/18","1,643,127","37,569,394","22.80","22.96","22.75","22.93","+0.13","338",
"104/05/19","4,288,000","100,224,620","22.98","23.50","22.98","23.50","+0.57","713",
"104/05/20","2,011,000","47,054,830","23.45","23.50","23.30","23.36","-0.14","354",
"104/05/21","4,820,000","109,815,960","23.03","23.15","22.64","22.83","-0.53","846",
"104/05/22","4,063,000","93,827,160","22.83","23.20","22.83","23.07","+0.24","570",
"104/05/25","2,464,000","56,849,400","23.07","23.20","22.82","23.10","+0.03","317",
"104/05/26","1,992,000","46,563,060","23.40","23.59","23.20","23.27","+0.17","458",
"104/05/27","1,750,000","40,848,300","23.10","23.45","23.10","23.39","+0.12","439",
"104/05/28","3,727,000","87,778,850","23.45","23.71","23.43","23.54","+0.15","499",
"104/05/29","1,339,000","31,430,690","23.55","23.69","23.33","23.36","-0.18","311",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

