"9308る 2855 参靡           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 93/08/02","1,059,281","13,367,818","12.50","12.80","12.50","12.60","-0.25","201",
" 93/08/03","668,907","8,370,839","12.45","12.60","12.45","12.55","-0.05","120",
" 93/08/04","1,115,627","13,782,722","12.45","12.45","12.30","12.35","-0.20","161",
" 93/08/05","1,109,000","13,723,600","12.35","12.70","12.15","12.70","+0.35","212",
" 93/08/06","1,675,103","21,169,499","12.45","12.80","12.40","12.70"," 0.00","239",
" 93/08/09","618,019","7,829,896","12.50","12.85","12.45","12.75","+0.05","115",
" 93/08/10","1,610,242","20,767,840","12.90","13.05","12.80","12.80","+0.05","273",
" 93/08/11","1,297,597","16,706,227","12.90","12.95","12.80","12.85","+0.05","183",
" 93/08/12","907,113","11,616,189","12.80","12.90","12.75","12.85"," 0.00","97",
" 93/08/13","1,224,483","15,798,498","12.85","13.00","12.80","12.95","+0.10","191",
" 93/08/16","1,501,469","19,542,414","12.95","13.20","12.90","13.10","+0.15","194",
" 93/08/17","1,140,012","14,910,085","13.10","13.20","13.00","13.05","-0.05","178",
" 93/08/18","1,924,833","25,097,152","13.15","13.20","12.90","13.15","+0.10","243",
" 93/08/19","6,225,000","85,810,400","13.25","14.05","13.25","14.05","+0.90","978",
" 93/08/20","8,715,200","126,813,461","14.15","14.85","14.10","14.65","+0.60","1,261",
" 93/08/23","2,903,844","41,916,962","14.90","14.90","14.25","14.30","-0.35","524",
" 93/08/26","6,593,841","96,209,108","14.50","14.90","14.35","14.80","+0.50","992",
" 93/08/27","1,735,450","25,238,660","14.75","14.75","14.40","14.40","-0.40","418",
" 93/08/30","852,251","12,169,869","14.50","14.50","14.15","14.20","-0.20","250",
" 93/08/31","2,943,599","42,209,976","14.15","14.65","14.00","14.30","+0.10","495",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

