"10404る 00631L じ芖50タ2    らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","2,286,000","51,173,750","22.60","22.60","22.28","22.34","-0.34","327",
"104/04/02","2,305,001","52,384,643","22.54","22.86","22.53","22.85","+0.51","451",
"104/04/07","1,111,000","25,445,550","22.92","22.95","22.85","22.93","+0.08","199",
"104/04/08","953,000","21,609,990","22.90","22.90","22.56","22.67","-0.26","308",
"104/04/09","1,711,000","38,975,200","22.65","23.03","22.57","22.57","-0.10","352",
"104/04/10","993,000","22,718,820","22.75","23.00","22.75","22.87","+0.30","208",
"104/04/13","1,158,000","26,617,690","22.96","23.05","22.91","23.05","+0.18","199",
"104/04/14","1,355,000","31,095,820","22.96","23.01","22.83","22.98","-0.07","149",
"104/04/15","3,563,000","80,273,990","22.93","22.93","22.30","22.36","-0.62","788",
"104/04/16","1,614,000","36,684,640","22.49","22.83","22.49","22.83","+0.47","433",
"104/04/17","1,205,000","27,283,430","22.79","22.79","22.57","22.61","-0.22","264",
"104/04/20","2,224,000","49,841,810","22.50","22.62","22.27","22.53","-0.08","389",
"104/04/21","737,000","16,602,050","22.65","22.70","22.43","22.47","-0.06","197",
"104/04/22","1,350,000","30,768,630","22.51","22.87","22.51","22.87","+0.40","426",
"104/04/23","8,385,000","197,168,730","22.95","23.99","22.95","23.91","+1.04","1,221",
"104/04/24","7,846,400","191,311,960","24.12","24.76","24.10","24.40","+0.49","1,119",
"104/04/27","4,848,000","120,005,460","24.70","24.90","24.53","24.78","+0.38","880",
"104/04/28","2,317,000","57,236,600","24.78","24.90","24.49","24.60","-0.18","486",
"104/04/29","2,978,600","72,549,880","24.62","24.78","24.13","24.21","-0.39","629",
"104/04/30","2,784,000","67,113,400","24.19","24.30","23.99","24.10","-0.11","437",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

