"9704る 1303 玭ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 97/04/01","21,960,780","1,630,599,983","74.00","74.90","73.80","73.80","-1.70","9,036",
" 97/04/02","16,010,628","1,193,396,200","74.90","75.00","74.00","74.90","+1.10","6,588",
" 97/04/03","15,320,057","1,131,801,183","75.00","75.00","73.20","74.20","-0.70","6,813",
" 97/04/07","19,234,930","1,425,031,289","74.20","75.00","73.30","75.00","+0.80","7,237",
" 97/04/08","22,106,700","1,666,967,441","75.10","76.40","75.00","75.20","+0.20","8,518",
" 97/04/09","18,240,221","1,369,795,474","75.20","75.50","74.80","74.80","-0.40","6,881",
" 97/04/10","12,920,850","975,949,203","74.40","76.20","74.40","76.20","+1.40","5,414",
" 97/04/11","20,835,383","1,586,351,667","76.50","76.50","75.60","76.50","+0.30","6,845",
" 97/04/14","12,342,021","943,169,517","76.20","77.00","75.80","77.00","+0.50","4,562",
" 97/04/15","18,767,318","1,432,528,821","77.30","77.30","75.60","76.10","-0.90","6,060",
" 97/04/16","22,233,660","1,676,997,860","76.10","76.30","75.10","75.80","-0.30","8,896",
" 97/04/17","21,793,102","1,652,896,981","76.10","76.80","75.30","75.90","+0.10","6,920",
" 97/04/18","11,372,322","860,767,889","75.90","76.00","75.50","75.80","-0.10","3,977",
" 97/04/21","10,395,549","790,615,319","76.30","76.40","75.80","76.00","+0.20","3,913",
" 97/04/22","18,833,552","1,406,287,974","75.50","75.70","74.30","74.60","-1.40","7,928",
" 97/04/23","15,032,819","1,121,553,125","74.50","75.20","74.00","74.50","-0.10","4,654",
" 97/04/24","16,362,966","1,216,978,116","74.50","74.80","74.10","74.70","+0.20","4,431",
" 97/04/25","15,653,975","1,160,358,599","74.50","74.70","73.90","74.30","-0.40","5,865",
" 97/04/28","29,182,258","2,160,057,752","73.80","75.60","73.30","75.60","+1.30","9,541",
" 97/04/29","17,651,441","1,312,909,143","75.40","75.40","73.70","73.70","-1.90","5,903",
" 97/04/30","48,460,963","3,495,968,680","73.00","73.50","71.50","71.70","-2.00","17,750",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

