"10502る 0050 じ芖50       らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","7,967,600","473,078,587","59.50","59.60","59.10","59.55"," 0.00","2,732",
"105/02/02","4,584,277","272,135,216","59.45","59.55","59.00","59.35","-0.20","1,748",
"105/02/03","6,990,419","412,038,146","59.00","59.25","58.60","58.95","-0.40","2,624",
"105/02/15","7,221,411","424,601,837","58.30","59.10","58.10","59.00","+0.05","2,176",
"105/02/16","17,822,419","1,067,789,029","59.10","60.35","59.10","60.25","+1.25","4,926",
"105/02/17","12,473,522","750,453,287","60.40","60.50","59.95","59.95","-0.30","3,478",
"105/02/18","16,986,739","1,034,524,645","60.80","61.15","60.50","60.90","+0.95","4,462",
"105/02/19","11,352,431","690,604,191","60.80","61.05","60.60","60.85","-0.05","4,864",
"105/02/22","11,614,403","710,868,283","60.85","61.60","60.55","60.80","-0.05","2,553",
"105/02/23","4,916,180","299,142,784","61.00","61.15","60.70","60.85","+0.05","1,464",
"105/02/24","7,764,348","471,747,151","60.80","61.30","60.20","60.30","-0.55","2,535",
"105/02/25","16,933,970","1,033,960,315","60.60","61.35","60.50","61.10","+0.80","3,204",
"105/02/26","14,513,092","888,888,205","61.35","61.70","60.90","61.25","+0.15","2,460",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

