"9802る 2207 ㎝ó           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/02/02","162,600","7,951,049","50.00","50.00","48.40","48.80","-0.10","103",
" 98/02/03","198,010","9,693,996","49.20","49.20","48.80","48.90","+0.10","69",
" 98/02/04","18,001","892,650","49.00","49.90","49.00","49.50","+0.60","13",
" 98/02/05","163,281","7,947,312","49.00","49.00","48.35","48.70","-0.80","76",
" 98/02/06","43,456","2,140,315","48.70","49.50","48.70","49.30","+0.60","37",
" 98/02/09","69,357","3,407,964","49.30","49.50","49.00","49.00","-0.30","50",
" 98/02/10","75,020","3,674,636","49.00","49.00","48.65","49.00"," 0.00","42",
" 98/02/11","106,752","5,208,452","48.50","49.00","48.50","49.00"," 0.00","42",
" 98/02/12","103,001","5,091,449","49.40","49.95","49.30","49.40","+0.40","32",
" 98/02/13","223,444","11,136,353","49.90","49.90","49.70","49.70","+0.30","94",
" 98/02/16","120,001","5,939,301","49.50","49.70","49.25","49.50","-0.20","27",
" 98/02/17","130,001","6,377,800","49.40","49.40","48.50","48.60","-0.90","41",
" 98/02/18","382,001","18,192,948","47.55","48.00","47.50","47.60","-1.00","183",
" 98/02/19","253,510","11,834,142","46.90","47.20","46.10","47.00","-0.60","99",
" 98/02/20","250,297","11,584,968","46.10","46.90","46.10","46.30","-0.70","131",
" 98/02/23","123,117","5,719,116","46.00","46.55","46.00","46.50","+0.20","59",
" 98/02/24","196,100","8,968,000","46.00","46.00","45.35","45.60","-0.90","114",
" 98/02/25","351,000","15,994,748","45.60","45.65","45.50","45.55","-0.05","202",
" 98/02/26","402,008","18,326,171","45.55","45.70","45.45","45.50","-0.05","178",
" 98/02/27","321,023","14,638,321","45.45","45.70","45.10","45.70","+0.20","187",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

