"10004る 2377 稬琍             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/04/01","1,382,948","20,680,456","15.00","15.10","14.85","15.00"," 0.00","539",
"100/04/06","3,558,270","53,612,573","15.00","15.20","14.90","15.20","+0.20","890",
"100/04/07","3,685,084","55,879,793","15.30","15.30","15.10","15.10","-0.10","1,013",
"100/04/08","2,459,497","37,264,084","15.20","15.25","15.05","15.15","+0.05","697",
"100/04/11","5,904,452","90,926,107","15.25","15.55","15.20","15.35","+0.20","1,600",
"100/04/12","2,142,996","32,496,682","15.35","15.35","15.05","15.20","-0.15","796",
"100/04/13","1,775,753","26,898,703","15.20","15.25","15.05","15.15","-0.05","500",
"100/04/14","1,936,650","29,364,222","15.20","15.25","15.05","15.10","-0.05","750",
"100/04/15","1,657,863","24,969,291","15.15","15.20","15.00","15.00","-0.10","559",
"100/04/18","1,618,863","24,152,168","15.00","15.10","14.80","14.80","-0.20","563",
"100/04/19","2,518,210","37,064,932","14.70","14.85","14.60","14.75","-0.05","715",
"100/04/20","2,527,071","37,751,037","15.00","15.00","14.85","14.95","+0.20","675",
"100/04/21","4,766,408","72,536,111","15.10","15.40","15.05","15.10","+0.15","1,573",
"100/04/22","2,198,685","33,257,693","15.10","15.20","15.05","15.15","+0.05","652",
"100/04/25","1,834,300","27,564,074","15.20","15.20","14.95","14.95","-0.20","571",
"100/04/26","1,654,896","24,868,890","14.95","15.10","14.95","15.10","+0.15","586",
"100/04/27","2,248,644","34,046,269","15.10","15.20","15.10","15.15","+0.05","813",
"100/04/28","1,984,504","29,894,998","15.15","15.20","14.95","15.00","-0.15","627",
"100/04/29","6,335,559","94,572,286","14.80","15.20","14.70","14.90","-0.10","1,744",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

