"9305る 2409 ね笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 93/05/03","125,573,179","8,222,772,103","68.00","68.00","64.00","64.50","-3.50","27,310",
" 93/05/04","94,836,123","6,347,108,089","66.00","68.50","65.50","68.50","+4.00","22,030",
" 93/05/05","115,137,424","7,597,206,469","69.00","69.00","64.00","64.00","-4.50","27,197",
" 93/05/06","114,390,463","7,553,253,448","66.00","67.50","64.00","66.50","+2.50","24,470",
" 93/05/07","85,251,791","5,743,351,370","66.00","68.50","65.50","68.00","+1.50","18,761",
" 93/05/10","45,730,137","3,013,159,992","66.50","67.00","65.00","65.00","-3.00","11,439",
" 93/05/11","108,274,530","6,828,696,780","65.50","65.50","61.00","64.00","-1.00","25,649",
" 93/05/12","101,414,926","6,747,263,578","65.50","68.00","65.00","66.00","+2.00","22,875",
" 93/05/13","58,699,481","3,876,877,603","66.00","67.00","65.00","65.50","-0.50","13,381",
" 93/05/14","88,655,875","5,676,167,715","66.00","66.50","62.50","63.00","-2.50","19,512",
" 93/05/17","93,032,966","5,538,689,659","60.50","61.00","59.00","59.00","-4.00","22,938",
" 93/05/18","113,697,278","6,798,867,697","59.00","61.50","58.00","59.50","+0.50","24,230",
" 93/05/19","93,068,586","5,853,674,381","62.00","63.50","61.50","63.50","+4.00","18,044",
" 93/05/20","104,138,742","6,668,957,346","63.00","65.50","62.50","63.00","-0.50","22,458",
" 93/05/21","92,030,980","6,036,801,366","63.50","67.00","63.00","66.50","+3.50","20,972",
" 93/05/24","69,232,819","4,584,631,519","66.00","68.00","65.00","66.00","-0.50","14,300",
" 93/05/25","90,143,000","6,105,354,000","66.00","69.00","66.00","67.50","+1.50","16,787",
" 93/05/26","155,201,000","10,721,963,500","70.00","70.50","68.00","68.50","+1.00","27,859",
" 93/05/27","148,943,000","9,672,609,500","65.50","66.00","64.00","64.50","X0.00","30,761",
" 93/05/28","91,615,346","5,879,607,726","65.00","65.00","63.00","64.50"," 0.00","18,305",
" 93/05/31","109,213,859","6,682,651,142","63.00","63.00","60.00","60.00","-4.50","28,549",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

