"10112る 2485 划             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","994,938","24,542,718","24.60","24.95","24.30","24.65","+0.35","536",
"101/12/04","2,589,634","65,417,880","24.65","25.85","24.50","25.40","+0.75","1,162",
"101/12/05","1,423,463","35,861,475","25.50","25.50","24.90","25.05","-0.35","588",
"101/12/06","1,131,277","28,448,031","25.10","25.45","25.00","25.00","-0.05","521",
"101/12/07","815,043","20,265,853","25.00","25.10","24.65","24.65","-0.35","409",
"101/12/10","1,648,107","39,623,841","24.10","24.40","23.85","23.85","-0.80","716",
"101/12/11","649,205","15,407,668","23.85","24.10","23.50","23.80","-0.05","408",
"101/12/12","789,100","18,930,242","23.85","24.25","23.85","23.90","+0.10","381",
"101/12/13","818,061","19,829,226","24.25","24.35","24.10","24.30","+0.40","409",
"101/12/14","767,811","18,663,353","24.30","24.50","24.10","24.45","+0.15","497",
"101/12/17","595,928","14,448,653","24.50","24.50","24.05","24.15","-0.30","333",
"101/12/18","401,900","9,740,426","24.45","24.45","24.10","24.25","+0.10","224",
"101/12/19","2,140,496","53,142,266","24.45","25.10","24.35","24.90","+0.65","1,050",
"101/12/20","657,416","16,219,027","24.70","24.90","24.55","24.55","-0.35","332",
"101/12/21","782,200","19,142,529","24.85","24.85","24.35","24.55"," 0.00","342",
"101/12/22","1,644,890","41,228,300","24.55","25.40","24.50","25.15","+0.60","746",
"101/12/24","841,480","21,096,247","25.15","25.45","24.80","24.80","-0.35","428",
"101/12/25","758,782","18,923,680","25.10","25.10","24.80","25.00","+0.20","376",
"101/12/26","1,173,890","29,536,614","25.10","25.40","24.90","24.90","-0.10","531",
"101/12/27","602,191","15,038,144","24.90","25.15","24.80","24.85","-0.05","275",
"101/12/28","711,572","17,760,231","25.00","25.10","24.85","24.85"," 0.00","342",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

