"104年12月 2915 潤泰全           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/12/01","6,336,979","420,434,014","64.40","67.40","64.00","66.30","+3.00","3,595",
"104/12/02","6,932,485","471,130,730","68.10","68.80","67.10","67.20","+0.90","3,706",
"104/12/03","3,833,784","254,455,097","66.80","67.00","65.70","65.70","-1.50","2,456",
"104/12/04","2,558,237","167,716,107","65.50","66.20","64.70","66.00","+0.30","1,636",
"104/12/07","3,589,467","238,018,469","66.30","67.00","65.70","65.70","-0.30","2,042",
"104/12/08","3,863,047","250,384,210","65.80","66.00","64.10","64.20","-1.50","2,382",
"104/12/09","2,465,305","157,201,198","63.70","64.60","63.10","63.30","-0.90","1,489",
"104/12/10","4,101,898","256,122,936","62.60","63.40","62.10","62.10","-1.20","2,291",
"104/12/11","4,473,627","282,127,683","62.30","64.10","62.20","62.50","+0.40","3,046",
"104/12/14","2,390,140","150,633,958","61.80","64.30","61.30","63.60","+1.10","1,759",
"104/12/15","3,138,908","198,990,613","64.00","64.50","62.60","62.80","-0.80","2,113",
"104/12/16","2,356,658","150,545,906","63.50","64.50","63.00","63.80","+1.00","1,491",
"104/12/17","2,847,870","182,799,260","64.00","64.70","63.70","64.40","+0.60","1,769",
"104/12/18","2,336,164","148,426,238","64.00","64.30","63.10","63.10","-1.30","1,341",
"104/12/21","1,879,718","118,614,790","62.80","63.80","62.60","63.00","-0.10","1,450",
"104/12/22","1,826,836","115,851,465","63.00","63.80","62.80","63.80","+0.80","1,325",
"104/12/23","3,296,257","210,692,162","63.50","64.20","63.50","64.00","+0.20","2,275",
"104/12/24","1,666,561","105,903,422","64.20","64.50","62.90","63.00","-1.00","931",
"104/12/25","466,113","29,591,390","63.00","63.90","63.00","63.70","+0.70","328",
"104/12/28","1,019,877","65,199,583","63.80","64.30","63.40","63.80","+0.10","531",
"104/12/29","833,198","53,181,704","64.00","64.30","63.60","63.70","-0.10","653",
"104/12/30","897,267","57,074,141","63.80","64.20","63.20","63.50","-0.20","615",
"104/12/31","5,112,328","315,283,262","63.20","63.20","60.60","61.40","-2.10","2,642",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

