"107年03月 2903 遠百             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/03/01","2,775,102","43,957,761","15.85","15.90","15.75","15.90"," 0.00","1,030",
"107/03/02","2,900,494","45,659,225","15.85","15.90","15.65","15.70","-0.20","859",
"107/03/05","1,516,424","23,737,258","15.65","15.75","15.55","15.65","-0.05","719",
"107/03/06","1,863,049","29,074,700","15.75","15.75","15.45","15.60","-0.05","649",
"107/03/07","2,406,558","37,784,897","15.60","15.80","15.55","15.60"," 0.00","767",
"107/03/08","967,273","15,174,762","15.65","15.75","15.60","15.70","+0.10","338",
"107/03/09","1,381,719","21,740,945","15.75","15.80","15.65","15.75","+0.05","539",
"107/03/12","1,667,246","26,270,615","15.75","15.80","15.70","15.80","+0.05","574",
"107/03/13","2,236,430","35,392,374","15.80","15.90","15.75","15.90","+0.10","740",
"107/03/14","963,685","15,279,050","15.85","15.90","15.80","15.90"," 0.00","385",
"107/03/15","1,073,174","16,948,637","15.80","15.85","15.75","15.80","-0.10","405",
"107/03/16","1,762,952","27,629,691","15.80","15.80","15.65","15.65","-0.15","585",
"107/03/19","740,152","11,591,215","15.70","15.75","15.60","15.65"," 0.00","380",
"107/03/20","1,222,172","19,061,379","15.60","15.70","15.55","15.60","-0.05","408",
"107/03/21","4,228,489","66,645,364","15.55","15.85","15.55","15.85","+0.25","944",
"107/03/22","8,721,993","140,519,170","16.05","16.20","16.00","16.15","+0.30","2,578",
"107/03/23","2,982,659","47,721,344","16.00","16.10","15.85","16.00","-0.15","1,023",
"107/03/26","2,400,300","38,360,672","16.00","16.05","15.85","15.95","-0.05","984",
"107/03/27","1,986,173","31,968,707","16.00","16.20","16.00","16.05","+0.10","831",
"107/03/28","2,742,856","44,188,627","16.10","16.20","16.00","16.05"," 0.00","775",
"107/03/29","2,128,416","34,469,083","16.05","16.25","16.05","16.25","+0.20","686",
"107/03/30","1,385,325","22,514,459","16.25","16.30","16.20","16.25"," 0.00","572",
"107/03/31","1,130,824","18,397,181","16.25","16.35","16.20","16.25"," 0.00","427",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

