"10001る 2328 約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","2,818,433","129,666,621","46.80","46.90","45.60","45.60","-0.80","1,392",
"100/01/04","2,013,663","92,679,629","45.80","46.30","45.80","45.95","+0.35","1,093",
"100/01/05","1,903,929","86,838,498","46.20","46.20","45.20","45.35","-0.60","1,056",
"100/01/06","1,794,517","81,533,555","45.60","45.80","45.25","45.30","-0.05","966",
"100/01/07","2,495,746","112,091,918","45.60","45.80","44.10","44.40","-0.90","1,243",
"100/01/10","1,155,166","51,386,096","44.50","44.80","44.30","44.40"," 0.00","710",
"100/01/11","1,750,874","78,810,630","44.55","45.25","44.30","45.00","+0.60","965",
"100/01/12","1,390,021","62,653,008","45.30","45.40","44.90","44.90","-0.10","816",
"100/01/13","2,041,109","92,700,111","45.30","46.00","44.80","45.30","+0.40","1,134",
"100/01/14","1,161,511","52,182,798","45.00","45.45","44.70","44.75","-0.55","673",
"100/01/17","1,049,821","47,043,909","45.45","45.45","44.55","44.55","-0.20","596",
"100/01/18","1,406,037","62,870,280","44.60","44.95","44.40","44.95","+0.40","570",
"100/01/19","2,905,776","131,622,818","45.15","45.70","44.90","45.30","+0.35","1,590",
"100/01/20","1,634,846","73,619,144","45.05","45.50","44.70","44.70","-0.60","882",
"100/01/21","1,263,137","56,320,706","44.70","44.95","44.25","44.30","-0.40","710",
"100/01/24","713,126","31,600,349","44.50","44.60","44.20","44.20","-0.10","502",
"100/01/25","1,217,906","53,826,781","44.70","44.70","44.05","44.05","-0.15","660",
"100/01/26","2,323,788","104,515,223","44.50","45.45","44.30","45.05","+1.00","1,411",
"100/01/27","2,809,584","127,643,882","45.70","45.95","45.00","45.00","-0.05","1,470",
"100/01/28","2,377,575","108,026,025","46.00","46.05","45.00","45.00"," 0.00","1,335",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

