"10503る 2059 打             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","183,200","74,347,300","411.00","413.00","400.50","403.50","-7.50","168",
"105/03/02","311,059","125,140,513","410.00","410.00","396.00","404.00","+0.50","274",
"105/03/03","290,100","115,808,949","404.00","408.50","393.50","396.00","-8.00","236",
"105/03/04","224,227","88,640,073","396.00","398.50","392.00","395.00","-1.00","201",
"105/03/07","294,162","115,287,638","392.00","399.00","386.50","389.50","-5.50","255",
"105/03/08","556,054","213,955,316","382.00","393.00","380.00","388.00","-1.50","511",
"105/03/09","345,100","133,147,200","388.00","391.00","382.00","385.50","-2.50","312",
"105/03/10","235,397","91,984,418","391.00","393.00","388.00","393.00","+7.50","206",
"105/03/11","169,000","66,291,000","393.00","395.00","388.00","392.00","-1.00","162",
"105/03/14","143,074","56,364,062","390.00","396.50","389.00","394.00","+2.00","126",
"105/03/15","302,051","118,004,772","394.00","396.50","390.00","390.00","-4.00","259",
"105/03/16","167,001","65,461,896","390.00","394.00","389.00","391.00","+1.00","151",
"105/03/17","285,000","110,582,500","396.00","396.00","385.00","385.00","-6.00","266",
"105/03/18","244,100","93,042,950","383.50","384.00","379.00","382.50","-2.50","211",
"105/03/21","303,118","115,823,756","382.00","385.50","380.00","381.00","-1.50","253",
"105/03/22","310,168","117,918,524","384.50","384.50","378.50","379.00","-2.00","251",
"105/03/23","185,150","70,547,750","378.50","383.50","378.50","381.00","+2.00","173",
"105/03/24","150,100","57,354,500","381.00","385.50","378.00","382.50","+1.50","139",
"105/03/25","157,106","59,425,704","383.00","384.00","375.00","375.50","-7.00","140",
"105/03/28","94,260","35,519,840","377.50","378.50","374.00","376.50","+1.00","92",
"105/03/29","216,050","80,346,350","376.50","378.00","367.50","370.50","-6.00","161",
"105/03/30","219,000","81,142,000","368.00","375.50","366.50","373.00","+2.50","162",
"105/03/31","258,216","95,446,308","374.00","374.50","366.50","371.50","-1.50","212",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

