"8806る 2303 羛筿             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 88/06/01","32,399,200","1,850,121,121","57.00","58.00","56.50","58.00","+1.00","9,779",
" 88/06/02","105,700,511","6,312,837,720","58.50","60.50","58.50","60.00","+2.00","27,787",
" 88/06/03","105,806,382","6,469,066,260","61.00","62.00","60.00","60.50","+0.50","25,408",
" 88/06/04","77,621,304","4,678,962,462","60.00","61.00","59.50","60.50"," 0.00","21,325",
" 88/06/05","81,399,768","5,009,858,780","61.50","62.00","61.00","62.00","+1.50","20,833",
" 88/06/07","149,688,000","9,567,791,500","62.50","65.50","62.50","64.00","+2.00","40,410",
" 88/06/08","164,304,205","10,709,063,991","65.00","66.00","64.00","66.00","+2.00","42,697",
" 88/06/09","110,272,760","7,175,041,468","66.00","66.00","64.50","64.50","-1.50","33,571",
" 88/06/10","178,594,281","11,888,039,254","65.00","67.50","65.00","66.50","+2.00","44,402",
" 88/06/11","89,288,569","5,774,048,570","66.50","66.50","63.50","64.00","-2.50","26,168",
" 88/06/14","73,800,757","4,690,566,317","64.00","64.50","62.50","63.50","-0.50","21,214",
" 88/06/15","59,444,949","4,011,665,685","67.50","67.50","67.50","67.50","+4.00","14,775",
" 88/06/16","229,899,047","16,324,016,745","72.00","72.00","69.00","71.00","+3.50","55,251",
" 88/06/17","161,720,000","12,038,025,500","73.00","75.50","72.50","75.50","+4.50","40,596",
" 88/06/21","254,214,000","20,117,730,000","78.50","80.50","76.50","80.50","+5.00","64,344",
" 88/06/22","101,852,000","7,587,974,000","74.50","74.50","74.50","74.50","X0.00","17,822",
" 88/06/23","236,809,021","17,216,575,788","74.50","74.50","70.50","71.50","-3.00","69,701",
" 88/06/24","211,801,791","15,105,378,843","70.00","73.00","69.00","72.50","+1.00","60,900",
" 88/06/25","138,254,035","9,485,167,424","69.00","70.50","67.50","67.50","-5.00","45,745",
" 88/06/28","87,573,775","5,811,849,555","66.50","67.50","65.00","65.50","-2.00","27,806",
" 88/06/29","123,637,450","8,569,636,057","67.00","70.00","67.00","70.00","+4.50","22,817",
" 88/06/30","162,804,551","11,533,808,901","71.50","72.00","69.00","69.50","-0.50","38,544",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

