"10507る 8454 碔ü碈           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","33,000","6,950,500","213.00","213.00","209.00","210.00","-2.50","30",
"105/07/04","28,010","5,854,610","212.00","212.00","207.00","207.50","-2.50","27",
"105/07/05","11,000","2,297,500","209.00","209.50","208.00","209.00","+1.50","11",
"105/07/06","32,000","6,626,000","208.00","208.50","206.50","207.00","-2.00","30",
"105/07/07","46,000","9,689,500","207.50","213.00","206.50","211.00","+4.00","42",
"105/07/11","47,000","10,023,000","211.00","215.00","209.50","213.50","+2.50","45",
"105/07/12","133,030","29,014,555","215.00","220.50","215.00","218.50","+5.00","116",
"105/07/13","120,000","25,696,500","217.50","217.50","213.00","213.50","-5.00","105",
"105/07/14","38,020","8,061,300","212.50","212.50","211.00","212.00","-1.50","32",
"105/07/15","78,050","16,594,750","212.00","215.00","210.50","212.50","+0.50","67",
"105/07/18","64,100","13,584,300","214.00","214.00","211.00","212.50"," 0.00","65",
"105/07/19","24,503","5,199,883","212.50","213.00","211.50","211.50","-1.00","30",
"105/07/20","73,020","15,557,300","211.50","215.00","211.00","213.00","+1.50","72",
"105/07/21","56,003","11,925,202","213.50","213.50","212.50","212.50","-0.50","51",
"105/07/22","79,066","16,797,190","212.00","213.50","211.00","213.00","+0.50","72",
"105/07/25","67,000","14,255,500","213.00","214.00","211.50","212.50","-0.50","60",
"105/07/26","107,005","22,780,665","211.00","213.00","211.00","213.00","+0.50","96",
"105/07/27","73,124","15,615,784","211.50","214.00","211.50","213.50","+0.50","62",
"105/07/28","123,013","26,586,314","214.50","217.50","213.50","215.50","+2.00","109",
"105/07/29","149,290","32,490,730","217.00","218.50","215.00","218.00","+2.50","136",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

