"10409る 00632R じ芖50は1    らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","41,422,540","882,576,904","21.35","21.54","21.11","21.44","+0.02","5,301",
"104/09/02","59,401,250","1,268,602,570","21.80","21.80","21.03","21.16","-0.28","7,514",
"104/09/03","27,171,404","575,333,865","21.10","21.34","21.00","21.13","-0.03","3,416",
"104/09/04","42,900,670","908,842,825","21.23","21.36","20.91","21.31","+0.18","5,662",
"104/09/07","26,278,060","556,448,576","21.37","21.37","21.00","21.21","-0.10","4,224",
"104/09/08","17,684,400","374,270,428","21.18","21.31","21.07","21.17","-0.04","2,449",
"104/09/09","54,502,305","1,111,977,547","20.72","20.72","20.14","20.14","-1.03","10,526",
"104/09/10","20,954,306","425,754,812","20.36","20.46","20.20","20.26","+0.12","3,100",
"104/09/11","15,604,150","316,564,922","20.32","20.38","20.22","20.27","+0.01","2,946",
"104/09/14","24,381,999","494,562,029","20.18","20.42","20.12","20.30","+0.03","3,215",
"104/09/15","17,452,800","354,014,902","20.18","20.37","20.14","20.29","-0.01","3,002",
"104/09/16","20,118,620","406,176,778","20.20","20.31","20.10","20.20","-0.09","2,994",
"104/09/17","49,605,499","982,459,540","20.00","20.00","19.71","19.82","-0.38","8,423",
"104/09/18","19,283,599","381,974,394","19.84","19.90","19.74","19.75","-0.07","3,768",
"104/09/21","40,888,900","825,875,360","20.00","20.28","20.00","20.21","+0.46","8,200",
"104/09/22","20,033,100","402,319,367","20.11","20.17","20.01","20.07","-0.14","2,637",
"104/09/23","32,521,610","663,150,120","20.33","20.49","20.24","20.47","+0.40","5,682",
"104/09/24","45,645,000","938,670,530","20.40","20.72","20.31","20.66","+0.19","6,261",
"104/09/25","45,053,000","929,788,280","20.70","20.75","20.50","20.55","-0.11","6,825",
"104/09/30","41,078,100","845,659,215","20.81","20.82","20.44","20.48","-0.07","6,164",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

