"10406る 2439              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","4,591,350","311,533,963","70.70","70.70","66.30","67.80","-2.90","3,151",
"104/06/02","2,224,430","153,667,280","67.90","69.90","67.90","68.50","+0.70","1,549",
"104/06/03","2,157,704","147,684,372","69.70","69.80","67.60","67.90","-0.60","1,426",
"104/06/04","2,649,061","177,597,687","68.00","68.60","66.50","66.70","-1.20","1,665",
"104/06/05","2,945,860","193,399,997","66.20","67.50","64.60","65.70","-1.00","1,861",
"104/06/08","4,946,409","307,204,559","64.60","64.80","61.20","62.10","-3.60","3,176",
"104/06/09","9,667,888","557,827,807","61.30","61.40","55.90","55.90","-6.20","5,677",
"104/06/10","4,126,315","235,946,570","56.70","58.00","55.90","57.30","+1.40","2,568",
"104/06/11","3,034,085","175,619,146","58.50","58.80","56.90","58.00","+0.70","1,866",
"104/06/12","2,369,763","136,121,554","57.30","58.40","56.30","57.90","-0.10","1,511",
"104/06/15","3,970,300","247,809,477","60.60","63.60","60.10","63.60","+5.70","2,223",
"104/06/16","9,239,144","610,057,123","64.20","67.70","64.20","64.80","+1.20","5,775",
"104/06/17","3,048,763","200,774,978","65.90","66.40","65.20","65.90","+1.10","2,226",
"104/06/18","4,991,913","336,952,228","69.30","69.30","66.40","66.60","+0.70","2,994",
"104/06/22","3,901,436","264,922,631","68.00","68.60","67.30","68.60","+2.00","2,769",
"104/06/23","9,281,454","666,748,025","69.90","72.90","69.70","71.90","+3.30","5,509",
"104/06/24","6,016,802","437,113,553","72.40","74.30","71.20","71.70","-0.20","3,919",
"104/06/25","3,150,497","225,069,731","72.00","72.30","70.70","71.70"," 0.00","1,831",
"104/06/26","2,566,584","184,938,803","72.00","72.70","71.30","72.00","+0.30","1,523",
"104/06/29","2,393,151","167,038,239","71.00","71.00","68.80","70.10","-1.90","1,632",
"104/06/30","1,902,981","134,939,143","70.10","71.50","70.10","71.50","+1.40","1,228",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

