"9011る 2823 い关             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 90/11/01","3,086,620","17,540,731","5.60","5.80","5.55","5.65","+0.10","508",
" 90/11/02","2,856,863","16,246,636","5.65","5.80","5.60","5.65"," 0.00","550",
" 90/11/05","3,426,446","19,279,161","5.70","5.75","5.50","5.70","+0.05","547",
" 90/11/06","3,650,667","20,951,653","5.60","5.85","5.60","5.70"," 0.00","654",
" 90/11/07","2,890,865","16,444,471","5.70","5.80","5.60","5.65","-0.05","507",
" 90/11/08","2,573,114","14,223,226","5.65","5.70","5.40","5.45","-0.20","413",
" 90/11/09","1,282,918","6,928,793","5.45","5.50","5.30","5.40","-0.05","314",
" 90/11/12","1,815,858","9,770,147","5.50","5.50","5.30","5.45","+0.05","399",
" 90/11/13","1,380,723","7,471,316","5.40","5.50","5.35","5.35","-0.10","311",
" 90/11/14","4,435,656","24,833,089","5.40","5.70","5.40","5.70","+0.35","638",
" 90/11/15","5,401,489","31,062,185","5.70","5.90","5.60","5.80","+0.10","835",
" 90/11/16","9,646,611","58,223,821","5.85","6.20","5.80","6.05","+0.25","1,183",
" 90/11/19","4,102,396","24,517,254","6.10","6.20","5.85","5.95","-0.10","642",
" 90/11/20","14,992,358","94,039,086","6.00","6.35","6.00","6.35","+0.40","1,559",
" 90/11/21","7,211,672","44,543,768","6.35","6.35","6.05","6.15","-0.20","1,027",
" 90/11/22","10,963,373","71,379,038","6.30","6.55","6.30","6.55","+0.40","1,053",
" 90/11/23","17,440,967","114,662,498","6.70","6.70","6.40","6.60","+0.05","2,055",
" 90/11/26","13,017,365","88,300,259","6.60","7.00","6.60","6.70","+0.10","1,933",
" 90/11/27","6,539,694","42,286,238","6.80","6.80","6.25","6.25","-0.45","1,099",
" 90/11/28","4,539,404","27,561,921","6.25","6.40","5.90","5.95","-0.30","818",
" 90/11/29","4,815,876","29,203,583","6.00","6.20","5.95","6.05","+0.10","907",
" 90/11/30","2,771,291","16,545,589","6.05","6.05","5.85","5.90","-0.15","553",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

